SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
21204,51,395,431,1304,187,84,53,14,0,2517,0,0,5,12,11,0,6,0,0,41,18,161,310,1360,531,489,281,72,21,3247,0,0,3,88,65,156,244,103,56,712,0,12,26,88,67,71,47,14,3,325,0,6,15,30,47,60,104,116,44,425,5,40,53,175,61,49,42,12,3,440,6,18,50,131,122,77,103,58,23,588,39,205,552,3000,891,863,867,458,161,7042,0,3,15,245,12,23,21,0,0,320,13,143,290,816,170,68,42,11,0,1544,4,11,26,174,224,216,152,93,23,924,10,52,39,108,27,19,13,6,0,278,50,337,957,4721,3384,3468,1951,599,279,15750,0,0,3,11,5,10,11,9,3,55,0,7,19,70,14,10,0,0,0,116,60,370,610,2797,1486,1589,1400,953,382,9636,569,942,1109,3252,1039,974,767,582,251,9479,11413,21469,24111,60910,22866,20781,17176,10518,4396,193644
21205,6,85,148,484,75,39,15,3,0,859,0,0,10,9,15,8,6,0,0,48,10,75,147,770,213,187,123,29,6,1568,0,7,6,106,54,139,168,81,54,603,0,0,7,3,7,9,5,0,0,33,3,10,18,45,45,78,94,112,58,462,19,184,387,440,239,183,135,43,9,1637,0,61,110,247,194,130,117,55,16,934,27,322,966,2818,1110,928,749,358,124,7414,4,30,58,455,125,79,89,4,4,851,7,36,73,315,107,40,34,14,0,633,0,5,11,61,63,83,69,53,27,361,18,127,116,158,65,55,42,22,0,606,9,70,294,854,748,650,409,101,38,3167,0,4,4,17,14,17,14,19,10,83,0,0,37,63,21,10,11,3,0,145,37,292,626,1703,741,791,736,648,350,5926,248,600,1052,2363,709,572,540,599,492,7173,8099,20297,26299,52792,22637,19073,15737,11896,5990,182833
21301,30,164,188,1282,129,47,46,12,4,1902,0,3,12,11,12,5,0,0,0,54,10,209,484,2104,989,986,685,200,46,5708,0,0,5,88,98,187,265,143,78,868,0,63,125,227,171,127,42,12,4,783,0,4,3,30,29,60,71,57,22,278,0,12,23,98,27,37,28,5,0,232,3,9,23,66,39,22,13,12,3,192,10,42,153,709,223,239,140,53,16,1576,0,7,12,90,18,10,13,0,0,152,7,20,47,289,111,54,15,5,4,548,5,3,15,160,162,173,100,55,6,679,10,29,46,83,37,13,11,0,0,234,73,575,1633,8656,5852,5117,2464,664,274,25303,0,0,3,5,4,10,7,5,0,32,0,0,15,36,14,0,3,0,0,65,54,354,853,3286,1907,2003,1814,1049,424,11741,621,1325,1329,3648,1285,1118,941,690,382,11340,10560,21780,23593,55142,23403,22022,17238,8959,3377,186067
21302,0,11,5,103,7,3,0,0,0,140,0,0,0,13,12,5,0,0,0,33,6,33,55,362,145,156,120,28,0,908,0,5,6,71,34,33,69,30,39,284,0,0,3,3,11,6,0,0,0,24,0,4,14,109,57,133,128,64,26,536,4,22,9,71,35,24,18,8,0,189,5,15,24,187,91,37,24,9,3,400,0,3,9,93,38,26,23,6,0,198,0,0,6,37,4,10,0,0,0,50,0,16,22,139,36,18,10,0,0,251,0,3,5,35,18,19,7,0,0,84,8,39,30,178,58,37,34,8,0,398,3,31,41,382,336,314,224,53,15,1406,0,0,5,23,19,25,10,8,3,92,0,0,0,33,21,4,0,0,0,61,18,104,126,1010,450,479,464,336,182,3175,210,407,310,1181,477,374,345,227,109,3651,5466,10719,8408,24693,12418,10604,7780,4441,2064,86589
21303,0,13,36,192,17,4,3,0,0,263,0,0,3,22,24,4,4,0,0,63,4,39,90,663,177,130,111,48,13,1269,0,0,3,78,33,34,34,19,30,240,0,0,0,16,4,5,3,4,0,30,0,0,9,116,44,42,28,18,5,262,3,6,9,183,40,21,23,5,0,284,0,6,13,149,46,15,11,0,0,235,0,12,30,169,34,25,12,6,10,297,3,6,4,118,13,7,7,5,0,157,0,15,36,203,40,18,8,3,0,323,0,0,8,63,43,58,13,12,0,203,13,21,25,215,62,23,10,8,0,373,24,123,490,2070,1638,1664,1133,364,161,7669,0,0,0,23,18,3,3,0,0,50,0,3,3,64,4,5,0,0,0,76,15,120,295,2100,625,451,317,209,68,4202,153,324,448,1774,487,405,295,200,138,4218,4942,8321,9001,34516,10931,8225,5253,2669,1348,85209
21304,22,212,129,1043,144,80,46,9,4,1684,0,0,3,9,7,6,5,4,0,36,13,274,743,2240,1285,790,354,89,21,5809,0,0,6,104,80,93,104,27,13,420,4,83,120,303,193,108,65,15,0,879,0,12,17,79,64,156,162,99,33,623,4,72,47,96,62,42,27,7,0,354,0,22,68,207,91,72,40,14,6,523,9,87,171,745,412,221,128,47,11,1836,3,8,0,43,17,9,9,0,0,88,5,44,91,221,78,19,12,3,0,471,0,9,14,95,117,56,44,18,0,351,14,75,59,125,57,29,24,9,0,395,14,77,143,1408,709,459,170,49,17,3055,0,0,5,22,10,27,23,14,11,111,0,10,42,134,55,22,9,0,0,264,62,485,1054,3596,1833,1368,947,445,104,9905,656,1541,1158,3005,1136,826,596,346,102,9361,15606,32022,24967,63703,25099,17257,12804,5409,1565,198439
21305,92,618,447,2795,370,114,76,16,4,4529,0,12,18,39,47,7,3,4,0,132,31,412,922,3366,1563,993,459,84,37,7866,0,5,3,137,99,99,131,41,19,546,9,51,121,398,218,167,72,11,5,1055,3,17,53,116,130,239,193,113,49,916,30,263,245,399,261,124,51,10,3,1385,21,191,212,520,318,193,68,43,9,1573,19,157,295,1545,491,267,130,54,16,2979,0,14,16,210,36,21,24,4,0,325,25,441,765,770,142,58,24,4,0,2236,0,4,13,81,61,36,15,9,0,233,40,192,134,183,73,61,41,8,0,736,15,77,185,1154,496,380,202,55,8,2568,0,9,14,33,28,25,16,9,0,142,0,20,56,239,84,27,6,3,0,440,138,1223,1790,6319,2823,1649,887,453,102,15387,1303,2523,1922,5827,1495,1001,699,427,223,15414,26413,48469,34675,110083,31868,22475,14687,6174,1904,296748
21401,0,0,9,52,15,16,3,3,0,94,0,0,3,21,22,25,5,4,0,87,8,79,116,511,255,185,117,24,5,1298,0,5,4,61,65,80,88,37,11,366,0,0,10,27,20,18,15,4,0,91,3,21,44,155,143,283,262,199,85,1197,4,14,9,50,20,29,15,0,3,146,0,54,94,301,229,143,95,35,16,969,0,6,22,177,93,123,97,59,9,592,0,0,3,51,9,11,5,0,0,84,6,37,42,196,72,29,5,0,0,389,0,0,0,37,26,31,22,3,4,132,7,36,37,151,73,65,69,19,5,457,0,10,25,128,55,29,13,6,0,265,0,6,12,53,44,52,51,40,12,261,0,4,15,52,42,19,9,5,0,140,12,126,243,987,630,559,506,360,133,3559,337,764,737,1969,969,781,589,474,223,6852,8599,17235,15585,38776,18983,16928,12919,7236,3017,139281
21402,0,0,0,7,4,7,5,7,3,28,0,0,0,25,30,31,14,0,0,100,4,36,53,249,86,60,48,11,4,551,0,0,0,60,19,32,79,32,14,246,0,3,0,3,5,4,0,0,0,18,0,28,64,143,217,302,381,303,116,1560,0,10,10,10,30,25,29,5,0,117,3,37,46,176,180,141,133,77,17,819,0,0,8,54,28,51,59,34,12,246,0,0,0,16,3,5,0,0,0,25,0,41,31,119,71,19,9,0,0,287,0,0,3,14,19,26,14,11,3,84,17,48,50,153,120,96,117,45,10,658,0,7,11,50,21,24,3,5,0,125,0,12,15,39,58,45,62,43,11,283,0,0,10,13,15,16,4,9,0,70,12,105,69,463,367,410,545,394,157,2525,335,945,790,1803,1299,1325,1457,1161,642,9756,7922,19591,17256,32386,22616,23203,24115,15833,6029,168948
21501,0,8,0,34,7,0,0,0,0,56,0,0,0,3,5,13,0,3,0,32,6,39,59,203,61,49,28,9,0,450,0,0,0,10,3,0,7,7,0,30,0,0,14,33,0,4,0,0,0,49,0,3,4,6,14,40,41,33,11,147,0,0,0,3,0,5,0,0,0,17,0,11,13,37,29,8,14,4,0,114,0,0,0,45,3,3,0,0,0,53,0,0,6,129,0,0,0,0,0,136,0,28,53,80,10,3,0,0,0,176,0,5,5,10,7,5,0,0,0,27,0,7,3,28,19,8,19,5,0,99,0,0,5,32,14,3,0,0,0,60,0,0,0,0,0,12,9,0,0,23,0,6,0,14,0,10,9,3,0,38,0,16,22,172,63,60,69,50,26,475,130,383,397,891,533,668,635,529,287,4446,3131,6739,5988,13095,7280,9097,8082,4811,2123,60340
21502,0,16,15,23,0,4,0,0,0,51,0,0,0,0,7,0,0,0,0,10,7,18,31,195,51,33,27,3,0,361,0,0,0,0,0,5,0,0,3,8,0,3,13,61,17,7,5,0,0,104,0,0,3,15,15,26,20,31,4,114,0,0,5,8,0,0,0,0,0,18,0,7,29,38,30,19,6,0,0,134,4,6,0,38,16,4,4,3,3,81,3,0,9,103,3,0,0,0,0,121,3,12,21,121,31,23,4,0,0,207,0,4,4,44,74,81,40,32,5,286,0,6,3,19,15,6,12,5,0,57,0,22,26,133,47,72,32,7,0,341,0,0,0,3,0,4,6,4,0,22,0,3,0,17,7,0,7,0,0,33,9,59,62,300,117,109,87,61,31,820,185,577,484,1178,577,662,547,351,171,4733,3260,7288,6455,14343,7076,7383,6137,3505,1526,56972
21503,0,8,0,23,6,0,0,0,0,38,0,0,0,0,0,4,0,0,0,7,0,22,29,130,63,29,22,5,0,294,0,0,0,0,0,0,0,0,0,8,0,0,0,21,5,0,0,0,0,22,0,0,0,3,3,9,20,12,0,52,0,0,0,3,3,0,0,0,0,9,7,13,12,43,14,17,13,0,3,127,0,3,0,31,3,0,6,0,0,47,3,0,5,47,0,0,0,0,0,55,0,7,10,96,26,13,3,0,0,150,0,0,0,0,0,0,0,0,0,6,0,0,0,8,9,7,7,0,0,36,0,33,14,155,47,75,28,6,0,357,0,0,0,0,0,0,0,0,0,6,0,0,0,7,11,0,0,0,0,27,6,19,20,203,83,58,54,17,5,461,133,403,290,758,408,519,446,311,186,3449,2079,4535,3796,8678,4431,5575,4945,2936,1297,38264
21601,0,4,0,3,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,11,0,48,28,138,62,36,17,0,0,328,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,26,40,24,0,99,0,0,0,0,0,0,0,0,0,3,0,4,5,21,13,0,0,0,0,50,4,3,0,46,0,3,5,0,0,66,0,0,0,14,0,0,0,0,0,10,0,0,5,29,15,4,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,3,0,7,11,11,12,0,0,50,0,0,0,16,6,6,0,0,0,29,0,4,0,3,4,0,8,0,0,18,0,0,0,4,5,5,0,0,0,15,3,12,8,50,32,32,47,41,11,241,117,264,233,574,371,425,446,331,174,2943,1946,4699,4110,7819,4947,5730,5159,3205,1276,38889
21602,0,4,0,5,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,7,0,10,15,111,25,21,13,4,0,198,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,17,37,32,3,121,0,0,0,3,4,0,0,0,0,3,0,4,5,12,8,12,7,0,0,50,0,0,0,18,0,0,3,0,0,23,0,0,6,48,0,0,0,0,0,51,0,8,4,32,11,10,6,0,0,71,0,0,0,0,0,0,0,0,0,4,0,7,3,8,7,6,9,0,0,45,0,0,0,17,0,0,0,0,0,19,0,0,0,0,4,3,4,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,29,45,29,10,177,90,262,202,506,279,351,394,284,134,2494,1478,3570,2947,6095,3661,4402,4581,2735,1050,30522
21603,9,64,49,141,13,5,5,0,0,285,0,0,3,8,5,3,5,0,0,31,3,50,62,337,91,77,47,6,0,683,0,0,0,8,0,3,5,0,6,17,3,13,28,47,30,13,8,0,0,139,0,0,3,13,12,24,42,24,7,127,0,0,0,8,6,6,3,0,0,26,0,11,14,37,18,10,3,8,3,109,5,19,14,85,39,21,6,0,0,191,0,0,3,127,3,6,4,0,0,146,0,8,8,82,28,20,6,3,0,155,0,0,3,53,79,66,35,18,0,258,0,15,10,27,13,7,7,3,0,82,0,10,0,46,23,0,4,0,0,89,0,0,0,4,0,3,4,6,0,25,0,0,5,14,17,3,0,0,0,48,29,169,218,566,170,170,116,76,35,1549,239,618,558,1293,619,665,577,444,209,5230,4078,9111,7939,17026,8499,8472,7190,4253,1648,68206
21701,0,0,0,3,0,0,0,0,0,3,0,0,0,3,6,6,3,0,0,15,0,13,16,70,36,16,16,3,0,170,0,0,0,3,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,24,36,28,12,108,0,0,0,0,3,6,0,0,0,11,0,9,12,34,29,16,9,9,0,105,0,0,0,11,3,4,0,0,0,18,0,0,0,10,0,0,0,0,0,9,4,4,0,36,10,9,5,0,0,67,0,0,0,0,0,0,4,0,0,4,0,0,3,21,9,19,16,4,0,68,0,0,3,12,4,4,0,0,0,29,0,0,0,3,7,0,8,0,0,25,0,4,3,15,8,8,0,0,0,35,0,15,8,54,29,48,43,26,7,231,85,247,212,489,318,429,420,279,136,2619,1785,4135,3678,7280,4688,5738,5411,2898,1184,36792
21703,0,0,0,5,0,0,0,0,0,7,0,0,0,0,4,3,4,0,0,10,7,13,23,94,27,13,12,3,0,191,0,0,0,3,0,6,0,0,0,13,0,0,4,28,0,0,0,0,0,30,0,3,0,14,12,24,30,28,6,126,0,0,0,0,0,0,0,0,0,9,0,0,0,13,12,6,6,3,0,46,0,0,3,25,3,6,5,0,0,43,0,0,10,136,0,0,0,0,0,149,0,0,0,16,8,3,3,0,0,35,0,0,0,3,0,0,0,0,0,3,0,0,7,8,12,10,16,3,0,60,0,0,3,12,4,0,0,0,0,22,0,0,0,5,0,0,9,5,3,19,0,0,0,3,4,5,7,0,0,10,0,23,18,111,47,55,40,31,14,347,106,289,248,585,382,454,397,265,126,2849,1866,4532,3905,8199,4872,5753,5227,2972,1171,38497
21704,0,0,0,6,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,14,4,31,27,173,51,30,6,3,0,329,0,0,0,11,3,0,4,3,0,17,0,0,0,5,0,0,0,0,0,5,0,4,4,29,23,31,48,24,10,168,0,0,5,4,0,3,0,4,0,14,0,24,10,64,33,22,3,4,3,166,0,6,5,78,15,5,11,5,0,128,0,0,3,49,4,0,0,0,0,60,5,9,11,43,18,12,0,0,0,99,0,0,0,3,3,6,0,0,0,12,0,5,8,29,14,16,25,3,0,102,5,20,9,75,0,0,0,0,0,120,0,3,0,3,0,7,10,4,0,24,0,0,0,21,6,0,0,0,0,32,0,8,30,180,56,54,41,24,16,413,144,360,322,750,397,408,435,297,172,3279,2788,6702,5718,12345,6714,7198,6448,3430,1445,52777
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,9,0,0,0,27,0,0,0,17,3,14,4,0,0,38
29999,0,0,3,9,5,0,0,0,0,22,0,0,0,4,0,0,0,0,0,4,0,6,3,24,11,3,0,0,0,46,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,6,0,0,0,5,10,7,3,0,0,26,0,3,0,9,3,0,0,0,0,12,0,0,5,12,8,9,0,0,0,28,0,0,0,14,8,4,0,0,0,33,0,0,3,16,0,0,0,0,0,15,0,0,6,8,0,0,0,0,0,13,0,0,0,8,3,3,4,0,0,25,3,6,4,18,9,0,0,0,0,36,0,0,6,13,5,10,3,0,0,38,0,0,0,5,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,5,3,18,32,105,31,18,17,3,3,233,146,300,363,1421,586,371,178,34,11,3416,414,730,1131,3553,1393,1074,613,152,29,9089
