SA3_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
20402,5,4,0,0,3,0,0,0,13,0,4,0,4,9,0,0,0,22,12,29,50,101,179,376,263,171,1180,21,39,49,113,187,376,263,171,1213,2221,2151,2210,2605,3008,2791,1552,389,16936,173,163,157,171,200,219,138,71,1304,2416,2360,2424,2886,3397,3388,1948,636,19449,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,9,0,3,18,38,31,31,19,4,146,5,4,13,37,34,31,19,4,151,2187,2307,2476,3018,3473,3245,1916,853,19472,185,161,167,188,207,181,207,139,1426,2378,2469,2661,3241,3720,3452,2142,992,21055,4,4,0,3,3,0,0,0,13,3,4,0,4,8,0,0,0,27,12,34,67,137,212,404,277,182,1324,20,42,68,144,216,404,277,182,1365,4411,4463,4688,5619,6480,6031,3466,1243,36408,357,320,325,357,409,400,345,209,2734,4789,4828,5081,6129,7116,6839,4093,1632,40503
20403,327,217,130,70,31,0,0,0,777,7,20,18,39,38,0,0,0,116,16,114,164,323,426,689,350,173,2252,353,348,315,430,497,689,350,173,3149,3737,3690,3710,3962,4305,3707,1774,435,25314,334,311,311,288,305,268,161,59,2032,4417,4348,4328,4675,5109,4658,2289,673,30494,158,72,25,18,4,0,0,0,284,0,6,6,13,8,0,0,0,34,14,23,36,93,101,74,20,14,373,175,101,68,121,114,74,20,14,690,3495,4020,4468,4654,5057,4378,2326,908,29307,289,250,247,252,243,244,223,153,1898,3958,4375,4782,5022,5412,4702,2574,1077,31891,484,293,159,83,38,0,0,0,1061,5,25,22,51,50,0,0,0,150,26,129,195,418,527,770,371,181,2619,522,450,380,555,608,770,371,181,3838,7230,7707,8173,8616,9362,8085,4099,1347,54620,624,556,557,534,547,512,390,218,3929,8375,8716,9113,9705,10517,9363,4856,1745,62386
20501,3,4,0,0,0,0,0,0,15,0,6,4,4,6,0,0,0,27,3,61,72,108,166,354,249,146,1164,9,72,81,115,177,354,249,146,1200,2874,3136,2900,2999,3228,2922,1570,332,19951,179,176,217,204,190,180,130,64,1335,3057,3391,3196,3310,3596,3454,1944,537,22491,0,4,0,5,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,16,23,25,45,31,14,7,157,11,13,23,27,48,31,14,7,169,2898,3525,3173,3425,3778,3402,1837,699,22741,159,228,196,172,185,189,158,104,1395,3059,3768,3395,3623,4005,3622,2007,817,24301,6,3,0,5,0,0,0,0,19,0,8,4,4,8,0,0,0,29,8,78,91,133,211,386,260,156,1321,19,85,100,143,223,386,260,156,1370,5767,6662,6073,6420,7004,6324,3407,1037,42686,340,408,416,375,377,370,284,163,2731,6125,7161,6589,6936,7599,7080,3953,1359,46790
20502,3,4,3,5,0,0,0,0,13,0,6,0,0,3,0,0,0,13,3,27,52,110,199,516,370,201,1472,6,32,56,111,204,516,370,201,1497,1946,1895,1876,2301,3250,3611,1892,354,17114,209,175,195,214,283,298,213,98,1679,2156,2104,2126,2625,3733,4427,2470,644,20296,0,4,0,4,0,0,0,0,4,0,0,3,3,0,0,0,0,9,0,5,7,31,51,46,12,6,166,0,7,12,38,50,46,12,6,177,1800,2098,2186,2750,3733,3929,2163,706,19359,179,183,181,208,244,300,230,159,1696,1975,2286,2380,3001,4033,4273,2406,875,21233,3,3,3,4,5,0,0,0,22,0,6,5,8,7,0,0,0,23,3,32,60,140,245,562,382,205,1637,6,41,67,151,255,562,382,205,1674,3742,3985,4059,5047,6989,7541,4054,1054,36473,382,358,380,425,528,595,444,259,3377,4136,4389,4510,5626,7770,8702,4878,1518,41521
20503,0,4,5,3,0,0,0,0,11,0,0,10,4,5,0,0,0,24,3,37,64,132,181,582,367,208,1585,4,43,72,139,188,582,367,208,1619,2912,2710,3208,3822,4928,4987,2402,512,25482,229,197,261,279,348,369,251,143,2071,3146,2950,3548,4237,5468,5941,3020,858,29166,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,6,23,28,77,44,20,16,213,6,9,21,37,77,44,20,16,225,2711,3034,3540,4226,5642,5658,2755,1051,28625,224,223,282,256,362,386,312,151,2193,2946,3270,3846,4517,6076,6092,3091,1215,31044,7,4,5,3,0,0,0,0,13,0,0,13,4,5,0,0,0,26,5,42,90,163,259,628,387,223,1800,10,51,99,174,266,628,387,223,1841,5626,5750,6752,8046,10574,10647,5157,1564,54109,458,421,538,530,704,756,561,288,4261,6090,6226,7392,8750,11542,12038,6106,2074,60212
20504,3,3,4,5,3,0,0,0,23,3,13,3,4,6,0,0,0,27,6,48,119,174,285,472,323,154,1581,21,61,134,179,293,472,323,154,1634,3993,4322,3805,3974,4465,3807,1862,480,26710,357,367,329,343,334,298,201,119,2349,4373,4751,4267,4496,5094,4573,2383,754,30688,0,0,3,0,0,0,0,0,9,0,0,4,5,0,0,0,0,6,3,11,13,48,65,46,18,19,212,4,11,17,49,66,46,18,19,234,3901,4655,4200,4469,5127,4407,2403,974,30134,346,373,362,292,339,292,254,206,2456,4260,5038,4574,4808,5531,4744,2674,1192,32821,4,4,9,4,8,0,0,0,30,3,10,7,8,6,0,0,0,35,13,59,130,222,352,515,338,171,1797,17,73,150,235,365,515,338,171,1861,7895,8971,8002,8440,9597,8213,4263,1451,56844,707,742,689,632,670,586,451,321,4800,8625,9789,8845,9304,10630,9318,5057,1948,63505
20505,85,184,98,67,17,0,0,0,455,0,4,13,14,21,0,0,0,63,3,31,72,137,250,397,195,103,1187,90,226,185,221,289,397,195,103,1701,2113,1980,1979,2140,2741,2638,1180,258,15033,252,526,480,295,251,242,104,56,2201,2463,2736,2641,2654,3279,3268,1486,417,18941,50,37,19,12,0,0,0,0,127,0,8,0,7,4,0,0,0,26,4,7,18,47,62,33,19,10,194,56,52,39,69,67,33,19,10,340,1990,2187,2318,2629,3129,2877,1453,520,17101,181,188,203,202,175,213,142,92,1403,2225,2425,2557,2901,3372,3127,1616,620,18850,138,222,118,81,20,0,0,0,578,0,19,18,23,26,0,0,0,83,4,39,91,185,315,425,214,110,1381,144,278,224,289,356,425,214,110,2043,4106,4171,4298,4764,5869,5520,2635,777,32136,434,718,677,497,427,457,247,153,3613,4688,5161,5195,5555,6652,6397,3101,1036,37785
20601,3,22,4,3,0,0,0,0,29,11,15,14,0,8,0,0,0,46,5,79,80,79,89,106,63,45,554,23,108,99,87,102,106,63,45,631,4786,9885,7262,5212,3716,2327,1384,627,35208,151,432,270,172,139,123,94,50,1427,4958,10427,7632,5474,3953,2547,1542,726,37258,0,0,0,4,0,0,0,0,7,0,4,6,0,0,0,0,0,12,4,6,11,27,26,3,3,4,91,9,13,14,23,28,3,3,4,107,5264,10977,7682,5508,4163,2930,1899,1058,39482,184,427,230,158,121,109,104,67,1404,5459,11419,7930,5689,4316,3043,2011,1130,40992,0,18,4,3,0,0,0,0,36,10,17,13,0,7,0,0,0,56,10,85,97,101,119,114,69,51,647,28,123,117,113,128,114,69,51,735,10049,20867,14948,10716,7883,5249,3286,1686,74689,338,860,500,332,262,226,198,117,2828,10417,21846,15561,11163,8269,5590,3551,1854,78253
20602,4,5,4,3,0,0,0,0,17,4,6,9,0,3,0,0,0,24,4,28,39,55,46,54,56,27,312,9,43,48,61,47,54,56,27,358,2520,4632,4011,3563,2516,1538,904,385,20065,96,175,143,117,98,61,53,58,801,2630,4848,4206,3743,2663,1658,1009,470,21222,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,7,8,17,12,7,5,4,53,8,5,11,18,11,7,5,4,64,2661,5527,4407,3952,2838,1883,1199,608,23074,88,186,153,104,83,71,100,101,893,2758,5722,4571,4069,2936,1965,1293,720,24027,4,7,7,3,0,0,0,0,21,7,11,5,7,4,0,0,0,31,7,36,47,68,63,63,56,29,365,20,52,62,83,65,63,56,29,420,5184,10154,8417,7508,5353,3421,2099,992,43139,185,361,300,220,179,135,153,163,1692,5387,10564,8777,7816,5591,3623,2306,1182,45248
20603,3,13,18,14,9,0,0,0,46,8,15,13,3,6,0,0,0,43,7,44,57,85,101,134,118,86,625,8,71,81,100,115,134,118,86,716,3925,5592,4679,4241,3575,2459,1065,381,25923,186,294,223,201,170,106,64,44,1288,4129,5958,4988,4543,3862,2699,1248,512,27931,0,4,0,0,0,0,0,0,4,0,6,0,0,6,0,0,0,12,0,8,8,15,34,9,3,10,89,4,16,13,23,36,9,3,10,111,4014,6067,5076,4690,3946,2792,1475,877,28940,174,355,230,183,144,103,90,71,1356,4193,6439,5323,4889,4134,2909,1573,949,30411,5,15,17,12,3,0,0,0,57,4,21,18,4,11,0,0,0,55,9,52,63,102,136,142,123,92,715,19,90,98,122,153,142,123,92,824,7940,11657,9762,8931,7523,5261,2546,1256,54867,361,650,455,386,318,205,153,118,2647,8317,12396,10311,9435,7991,5602,2820,1461,58337
20604,15,53,17,29,4,0,0,0,116,17,42,18,14,5,0,0,0,91,22,123,119,136,155,190,127,76,943,52,214,147,173,170,190,127,76,1149,13464,24223,11144,5247,4011,2775,1271,314,62443,1089,2133,1060,529,378,240,156,68,5657,14605,26569,12347,5949,4558,3203,1553,464,69249,7,11,13,11,0,0,0,0,45,3,9,6,0,0,0,0,0,16,7,15,17,31,40,17,8,7,142,18,33,33,42,37,17,8,7,194,15666,24370,9984,5312,4313,3107,1442,606,64799,1200,1993,806,432,326,265,138,106,5267,16885,26392,10819,5794,4679,3384,1590,726,70258,22,63,29,35,10,0,0,0,163,20,45,22,14,7,0,0,0,106,27,142,132,165,192,205,133,85,1087,69,249,182,214,208,205,133,85,1347,29128,48589,21121,10563,8320,5878,2715,923,127233,2284,4122,1864,964,704,504,292,174,10921,31487,52964,23165,11739,9233,6588,3141,1188,139506
20605,7,16,9,16,5,0,0,0,52,6,19,14,5,11,0,0,0,51,9,78,85,167,161,223,171,98,992,15,107,109,187,173,223,171,98,1101,4037,10068,8236,6461,5211,3434,1682,396,39511,261,818,599,534,411,278,193,108,3208,4312,10994,8947,7185,5799,3932,2052,597,43821,6,8,3,4,0,0,0,0,24,4,0,6,0,0,0,0,0,15,4,17,26,34,32,21,11,9,151,12,25,35,47,35,21,11,9,196,4243,11286,8701,7053,5437,3880,1988,682,43270,273,814,603,403,329,222,217,185,3045,4527,12126,9343,7501,5808,4123,2212,876,46509,10,24,16,22,6,0,0,0,75,11,18,22,12,10,0,0,0,71,8,94,109,207,190,245,183,103,1149,30,133,145,237,211,245,183,103,1288,8277,21352,16940,13510,10646,7308,3673,1076,82784,537,1628,1207,935,744,496,411,291,6253,8843,23122,18287,14680,11602,8052,4268,1468,90328
20606,3,6,3,10,0,0,0,0,22,5,13,6,5,5,0,0,0,37,3,48,42,60,88,137,146,113,638,14,61,58,70,95,137,146,113,692,2847,7892,4560,3018,2590,2029,1300,374,24605,181,450,286,203,169,122,111,75,1610,3039,8402,4902,3294,2854,2292,1565,562,26907,3,0,0,3,0,0,0,0,4,0,7,0,4,4,0,0,0,16,0,8,5,15,14,4,0,13,64,3,16,10,15,14,4,0,13,81,3725,8627,4494,3275,2867,2685,1815,729,28211,260,490,264,218,159,146,130,143,1808,3985,9135,4766,3513,3036,2840,1952,875,30098,8,10,6,6,0,0,0,0,25,9,15,9,4,12,0,0,0,54,6,48,51,71,99,145,153,120,693,19,76,72,89,110,145,153,120,777,6574,16514,9052,6289,5454,4719,3110,1107,52817,442,943,553,422,327,268,245,211,3415,7027,17543,9668,6802,5886,5128,3515,1438,57008
20607,0,18,0,11,5,0,0,0,27,3,24,9,5,4,0,0,0,50,10,73,89,90,107,139,100,56,662,12,112,102,109,111,139,100,56,747,3896,12312,7424,4789,3926,2618,1244,386,36600,251,692,426,306,281,167,95,46,2269,4164,13122,7952,5200,4323,2925,1441,487,39611,0,9,4,0,0,0,0,0,12,0,7,0,6,0,0,0,0,19,4,14,15,25,23,11,6,5,104,8,24,16,35,23,11,6,5,133,4831,13299,6989,4893,3967,3155,1688,744,39570,260,646,364,249,204,170,112,53,2061,5097,13972,7372,5173,4195,3341,1805,801,41763,0,23,3,11,5,0,0,0,41,6,39,11,13,6,0,0,0,72,9,85,103,115,128,153,110,55,763,16,143,122,140,136,153,110,55,878,8730,25612,14414,9678,7903,5772,2936,1128,76173,510,1343,796,550,488,338,204,106,4331,9260,27093,15326,10373,8523,6265,3247,1288,81376
20701,5,6,14,13,0,0,0,0,37,19,41,21,19,23,0,0,0,123,15,68,103,234,235,450,457,382,1943,39,116,138,259,263,450,457,382,2099,11958,9897,9021,10403,9379,6745,3707,1304,62408,331,417,315,350,275,221,180,136,2222,12329,10424,9469,11016,9915,7420,4347,1820,66732,4,0,5,3,0,0,0,0,12,0,5,3,3,4,0,0,0,14,5,12,13,38,39,34,13,33,195,10,18,18,49,49,34,13,33,219,11583,10228,10606,12407,10539,8211,5194,2799,71570,340,372,307,341,247,262,277,305,2445,11929,10620,10937,12800,10831,8499,5479,3143,74237,7,6,16,17,0,0,0,0,47,23,45,22,21,24,0,0,0,135,19,81,114,269,278,486,470,415,2135,47,129,157,308,305,486,470,415,2322,23539,20120,19626,22818,19919,14951,8903,4101,133977,669,789,623,691,522,480,456,441,4668,24255,21044,20408,23812,20747,15917,9829,4961,140967
20702,3,4,9,3,0,0,0,0,23,9,7,5,4,8,0,0,0,42,0,24,51,72,89,194,322,244,993,16,36,63,80,101,194,322,244,1051,5612,5447,6025,5695,5398,4250,3340,1269,37032,171,205,205,182,139,111,153,104,1269,5794,5686,6292,5953,5640,4552,3815,1615,39357,0,6,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,3,3,7,12,14,12,6,17,77,3,12,10,13,18,12,6,17,88,5014,5542,6717,6355,6311,5480,4406,2004,41819,120,208,224,191,153,149,190,171,1406,5138,5758,6953,6555,6478,5647,4606,2192,43313,3,6,9,7,0,0,0,0,28,9,15,10,5,9,0,0,0,47,5,27,55,80,105,206,328,257,1068,15,49,76,96,119,206,328,257,1143,10621,10985,12742,12046,11707,9733,7746,3276,78854,293,413,431,370,293,265,342,277,2674,10929,11449,13247,12510,12114,10197,8421,3807,82669
20703,4,3,10,16,6,0,0,0,39,13,9,5,3,7,0,0,0,48,10,43,55,92,175,200,258,254,1089,28,57,77,113,186,200,258,254,1171,7588,7667,6557,6317,5297,3786,2307,946,40469,384,544,268,231,157,157,131,121,1985,7999,8267,6903,6661,5637,4138,2690,1325,43629,0,7,5,3,0,0,0,0,7,3,0,0,0,0,0,0,0,6,3,5,9,13,20,29,12,26,110,9,8,13,15,23,29,12,26,134,7228,7576,7067,7280,5989,4786,3418,1919,45263,352,434,234,204,177,173,175,232,1991,7591,8014,7312,7502,6192,4994,3604,2181,47385,4,8,12,17,5,0,0,0,41,20,12,5,5,10,0,0,0,56,15,49,64,111,195,227,268,279,1203,39,67,86,133,210,227,268,279,1302,14821,15235,13623,13592,11283,8575,5728,2869,85733,740,980,508,439,334,329,301,359,3974,15592,16286,14215,14161,11831,9132,6292,3502,91012
20801,4,4,4,7,0,0,0,0,18,11,12,12,12,8,0,0,0,51,12,31,83,164,170,411,360,289,1520,25,42,102,182,179,411,360,289,1590,6170,3610,5131,7196,6360,4559,2570,807,36402,162,153,203,264,167,163,173,129,1415,6359,3806,5443,7639,6700,5125,3097,1225,39406,0,0,0,5,0,0,0,0,5,3,0,0,8,7,0,0,0,13,4,0,10,33,47,27,17,45,183,5,0,9,39,51,27,17,45,200,5661,3952,6144,8325,7094,5691,3587,1866,42321,145,150,209,253,195,234,233,285,1709,5810,4101,6372,8621,7337,5952,3838,2201,44233,4,4,4,9,0,0,0,0,21,14,12,15,12,9,0,0,0,60,13,35,97,197,212,437,375,335,1706,34,45,114,217,230,437,375,335,1782,11837,7554,11278,15520,13457,10250,6152,2668,78725,309,300,417,521,356,396,403,415,3121,12177,7912,11814,16260,14041,11081,6937,3422,83632
20802,4,18,13,6,0,0,0,0,42,15,21,16,12,11,0,0,0,73,4,63,101,163,161,333,217,210,1244,22,107,127,177,167,333,217,210,1366,9137,11011,10591,9812,7800,5823,2926,1184,58283,342,559,383,293,214,215,144,96,2247,9511,11679,11102,10285,8184,6366,3293,1481,61892,0,3,3,0,0,0,0,0,9,0,0,0,3,3,0,0,0,9,4,12,18,34,44,22,20,37,184,7,20,25,32,45,22,20,37,211,8930,11503,11477,10863,8491,6882,4031,2395,64580,313,495,377,295,233,287,250,274,2533,9253,12020,11880,11197,8767,7194,4300,2706,67323,6,23,14,6,0,0,0,0,57,15,25,16,14,13,0,0,0,82,9,73,118,193,205,357,230,243,1435,33,122,149,215,219,357,230,243,1575,18068,22514,22076,20675,16288,12705,6962,3578,122860,661,1056,760,592,444,500,400,370,4782,18760,23697,22987,21477,16955,13559,7592,4193,129212
20803,11,17,13,11,13,0,0,0,52,10,21,22,16,8,0,0,0,73,4,75,136,213,217,405,335,262,1650,23,103,165,239,241,405,335,262,1781,6252,6591,8101,8313,6762,4700,2600,868,44182,200,316,297,248,222,196,198,107,1788,6475,7010,8568,8794,7227,5304,3138,1235,47749,4,4,0,0,0,0,0,0,17,6,3,0,5,0,0,0,0,11,4,7,28,45,47,36,25,38,227,15,15,33,52,48,36,25,38,252,6165,7225,9081,9363,7591,5990,3703,1913,51028,160,298,294,245,211,250,254,218,1924,6336,7538,9408,9653,7848,6274,3979,2172,53209,12,19,9,12,15,0,0,0,65,14,18,25,18,8,0,0,0,91,8,79,162,257,261,446,357,297,1879,33,116,202,290,288,446,357,297,2032,12413,13819,17178,17667,14355,10682,6310,2782,95210,362,611,592,491,435,452,451,323,3712,12809,14549,17974,18452,15074,11578,7119,3404,100957
20804,0,3,0,7,3,0,0,0,10,0,6,3,5,0,0,0,0,22,0,17,22,47,67,93,127,74,440,4,24,24,52,69,93,127,74,475,2766,2900,2495,2615,2119,1550,976,354,15768,79,167,93,74,65,64,53,40,642,2854,3089,2613,2745,2245,1701,1157,467,16881,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,4,9,19,17,4,18,74,3,4,4,9,15,17,4,18,71,2847,2994,2670,3016,2463,2055,1322,731,18092,64,119,92,59,64,76,74,90,634,2914,3116,2762,3086,2544,2148,1400,834,18805,4,3,0,7,3,0,0,0,14,0,6,3,5,4,0,0,0,23,0,20,23,57,80,105,136,91,511,3,34,30,65,84,105,136,91,551,5614,5892,5159,5631,4576,3602,2296,1089,33858,144,283,184,135,131,136,126,132,1276,5769,6204,5375,5830,4796,3849,2560,1307,35686
20901,152,136,83,64,17,0,0,0,457,6,19,32,22,18,0,0,0,98,8,78,147,206,244,501,441,263,1883,170,227,258,289,286,501,441,263,2441,6810,7435,8260,7689,6503,5202,2905,930,45743,266,321,313,239,215,182,136,90,1765,7251,7983,8836,8224,7010,5883,3487,1279,49949,26,28,13,13,3,0,0,0,85,4,5,11,8,4,0,0,0,32,0,15,20,46,58,46,22,29,234,27,43,43,68,59,46,22,29,346,6371,7930,9012,8406,7602,6523,4009,1948,51801,193,288,271,218,190,233,161,143,1708,6584,8269,9329,8698,7849,6811,4194,2121,53856,178,162,98,75,26,0,0,0,540,11,22,37,31,25,0,0,0,127,8,89,167,250,301,546,464,288,2120,198,272,304,360,347,546,464,288,2784,13184,15368,17275,16094,14108,11728,6914,2875,97552,456,610,587,464,404,416,299,237,3475,13841,16254,18164,16921,14862,12694,7678,3400,103806
20902,10,16,18,14,0,0,0,0,50,7,12,13,3,0,0,0,0,41,5,50,63,98,110,136,106,83,653,22,80,91,119,116,136,106,83,739,5166,8457,7011,5800,4371,2914,1940,841,36509,327,512,371,288,218,197,158,152,2215,5509,9052,7472,6207,4699,3245,2207,1070,39461,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,6,10,12,26,16,13,5,13,96,9,10,15,27,16,13,5,13,114,4968,8511,7307,6095,4813,3491,2654,1416,39261,277,448,314,253,197,200,180,261,2124,5250,8970,7637,6375,5027,3705,2846,1691,41500,12,15,25,14,0,0,0,0,57,7,17,14,3,0,0,0,0,44,10,58,74,126,131,142,114,94,744,27,93,105,147,133,142,114,94,851,10135,16974,14321,11899,9183,6408,4594,2257,75770,604,955,680,540,410,399,342,416,4344,10763,18020,15112,12577,9727,6946,5050,2765,80966
20903,10,7,6,3,6,0,0,0,35,7,14,6,15,13,0,0,0,54,7,39,76,154,187,291,201,96,1040,21,60,90,173,206,291,201,96,1131,4503,2877,3688,4766,4547,3064,1264,225,24929,141,72,134,171,136,132,73,33,899,4667,3007,3912,5109,4886,3491,1534,352,26953,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,32,41,23,16,9,133,3,8,15,30,44,23,16,9,139,4113,2922,4150,5287,4878,3439,1426,493,26706,98,81,129,161,155,123,76,45,874,4211,3008,4287,5488,5070,3585,1514,549,27720,9,11,6,7,6,0,0,0,35,7,12,7,15,13,0,0,0,58,8,42,86,179,225,310,214,104,1169,23,63,105,200,243,310,214,104,1269,8623,5797,7832,10058,9419,6502,2683,717,51630,233,152,264,337,289,263,151,81,1772,8879,6015,8200,10593,9954,7072,3050,906,54668
20904,11,49,57,24,23,0,0,0,166,13,29,38,27,20,0,0,0,135,27,131,223,263,309,479,275,138,1842,53,207,320,315,352,479,275,138,2139,14826,18206,19183,14153,11084,7929,3887,1054,90328,837,1046,889,647,480,368,296,174,4733,15717,19460,20395,15115,11912,8774,4451,1366,97198,4,10,10,5,0,0,0,0,33,5,3,4,3,6,0,0,0,23,3,13,36,71,77,47,10,8,272,13,31,56,79,83,47,10,8,322,13761,19147,19468,14880,12498,9416,4664,1711,95545,670,980,818,565,473,407,394,356,4660,14440,20153,20344,15522,13049,9870,5074,2070,100524,14,59,68,30,19,0,0,0,196,22,32,45,31,26,0,0,0,159,31,143,262,331,386,526,286,142,2113,67,236,376,393,434,526,286,142,2464,28587,37354,38653,29029,23582,17347,8554,2766,185875,1502,2022,1707,1215,947,772,687,526,9388,30158,39618,40738,30640,24959,18646,9527,3439,197728
