SA2_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
210011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,26,0,0,0,8,31,35,66,22,12,0,0,10,0,0,0,182,0,19,66,13,7,3,0,3,0,0,0,0,0,0,0,119,4,26,26,7,8,27,11,9,4,0,0,0,0,0,0,123,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,24,16,4,6,0,4,6,0,0,0,0,0,0,0,3,56,3,60,147,26,6,3,5,7,0,0,0,0,0,0,11,284,0,0,0,3,13,17,4,0,0,0,0,0,0,0,0,45,0,0,18,10,20,35,109,42,8,18,17,19,0,4,8,306,0,0,0,0,5,3,5,9,0,0,0,0,0,0,0,16,0,0,5,8,16,3,3,23
210021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,19,3,0,0,0,0,3,6,10,3,0,0,0,0,0,0,29,0,3,12,6,5,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,22,13,13,4,0,4,4,0,0,0,0,0,0,5,75,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,12,0,0,4,3,4,3,28,11,4,4,4,0,0,0,3,75,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,3,9,0,6,0,0,0,0,0,0,0,0,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
210031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,10,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,29,23,39,39,13,8,8,7,3,0,9,180,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,19,0,9,10,0,5,8,0,0,0,0,5,0,0,0,0,39,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,7,0,5,0,3,0,0,4,4,0,0,0,0,0,0,0,21,0,29,82,20,4,0,3,0,0,0,0,0,0,0,5,145,0,0,0,0,0,7,10,4,0,0,0,0,0,0,0,15,0,0,0,0,9,12,34,14,0,7,24,9,3,0,0,115,0,0,0,0,0,10,8,4,0,0,6,0,3,0,0,34,0,0,0,0,0,4,4,8
210031237,0,0,0,0,0,4,14,30,0,0,7,6,0,0,0,56,0,0,0,0,18,47,127,39,6,8,7,9,6,3,7,275,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,14,0,0,0,0,7,25,30,16,7,6,3,3,0,0,0,88,0,12,22,10,6,0,0,0,0,0,0,0,0,0,4,51,0,18,3,0,8,7,5,6,0,3,3,4,0,0,0,62,0,0,0,0,18,9,4,0,0,0,0,0,0,0,0,27,0,17,0,0,5,0,5,0,0,0,0,0,0,0,0,25,0,36,105,26,20,3,0,6,0,0,0,0,0,0,9,208,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,0,3,4,14,14,198,106,36,74,83,61,12,3,10,613,0,0,0,0,0,3,12,5,3,0,0,5,0,0,0,36,0,0,0,0,3,3,0,7
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,10,16,3,0,0,0,0,0,0,0,46,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,4,6,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,16,16,19,0,0,0,0,0,0,0,0,59,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,9,5,19,8,5,3,0,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,6,6,10,4,3,0,0,0,0,0,0,38,0,7,14,6,0,4,0,0,0,0,0,0,0,0,0,26,4,6,12,5,3,0,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,5,0,5,3,0,3,0,0,0,0,0,0,0,20,0,17,45,13,0,3,0,5,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,29,19,7,17,17,15,3,0,0,126,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
210031535,0,0,0,0,0,12,11,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,9,13,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,4,22,19,74,31,10,7,3,3,0,0,7,178,0,12,20,10,5,3,0,0,0,0,0,0,0,0,3,51,9,26,8,13,4,0,5,9,3,0,7,0,0,0,6,80,0,0,0,0,9,3,6,3,0,0,0,0,0,0,0,32,12,11,3,0,4,0,10,0,0,0,0,0,0,0,0,43,0,21,66,15,13,6,3,5,0,0,0,0,0,0,3,135,0,0,0,0,10,3,6,3,0,0,0,0,0,0,0,24,0,0,0,9,11,17,169,146,30,55,74,77,29,7,11,633,0,0,0,0,0,12,9,7,0,0,0,0,0,0,0,36,0,0,0,0,0,7,13,44
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,6,18,38,24,7,13,4,13,3,0,0,124,0,3,19,5,3,0,0,0,0,0,0,0,0,0,0,29,0,7,10,0,3,0,0,6,0,3,0,0,0,0,9,42,0,0,0,0,9,5,5,0,0,0,0,0,0,0,0,18,9,10,4,0,0,4,0,0,0,0,0,0,0,0,5,33,0,23,35,12,3,3,3,4,0,0,0,0,0,0,6,88,0,0,0,0,4,4,3,0,0,3,0,0,0,0,0,19,0,0,0,4,4,11,135,129,53,69,76,86,26,7,9,608,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,14,35
210031537,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,0,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,23,23,65,32,7,7,8,9,0,0,0,168,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,12,0,8,5,4,5,4,0,4,0,0,7,0,0,0,0,32,0,0,0,0,9,6,0,0,0,0,3,3,0,0,0,27,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,12,19,11,9,5,5,0,0,0,3,0,0,0,0,60,0,0,0,0,0,4,4,5,0,0,3,0,0,0,0,19,0,0,0,3,14,5,100,72,38,29,34,39,15,3,3,353,0,0,0,0,0,8,10,7,0,0,0,0,0,0,0,35,0,0,0,0,0,0,9,23
210031538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,0,5,0,5,3,0,0,35,0,0,0,0,0,5,8,5,0,3,0,0,0,0,0,28,0,0,0,5,17,31,85,49,6,6,6,14,4,0,0,219,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,12,7,20,13,3,7,0,12,8,0,6,3,5,0,3,3,87,0,0,3,3,17,11,4,0,0,0,0,0,0,0,0,37,18,10,0,0,0,0,12,5,0,0,0,3,4,0,5,63,4,27,116,27,6,5,9,20,3,5,0,0,0,0,3,234,0,0,0,3,5,7,6,3,0,0,3,3,0,0,0,34,0,4,14,15,18,18,128,89,21,51,49,52,17,4,6,480,0,0,0,0,0,9,20,7,0,3,0,3,0,0,4,42,0,0,0,0,5,9,17,31
210041240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,3,0,0,7,0,0,37,0,0,0,7,3,3,3,0,0,4,0,0,0,0,0,18,0,0,3,3,3,5,10,5,0,4,3,0,0,0,0,37,0,0,8,11,4,5,0,0,0,0,0,0,0,0,0,26,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,4,4,11,0,6,0,0,0,0,0,0,0,33,17,27,6,0,4,0,3,6,0,0,0,0,0,0,0,74,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,14,0,0,8,0,8,11,66,26,6,0,0,9,7,0,3,149,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,4,5,0,0,0,3,0,0,0,21,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,153,97,20,23,24,43,7,0,4,383,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0
210041540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,4,5,3,10,7,0,0,0,0,0,0,0,29,0,0,0,0,10,11,29,16,0,0,5,0,0,0,0,67,0,4,28,7,8,0,0,0,0,0,0,0,0,0,3,49,0,9,6,0,0,0,3,3,0,0,0,0,0,0,0,20,0,0,0,4,12,5,0,8,0,0,0,0,0,0,0,28,10,19,12,0,3,6,10,0,0,0,0,0,0,0,0,65,0,10,10,6,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,14,0,0,10,11,14,19,137,92,27,14,13,18,4,0,8,359,0,0,0,0,0,3,11,3,0,6,0,0,0,0,0,30,0,0,0,0,3,0,0,4
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,14,5,3,0,0,0,0,0,0,26,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,16,15,12,6,5,9,0,13,3,0,0,0,3,0,0,0,52,0,4,4,8,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,6,8,15,5,71,25,14,0,0,10,0,0,0,161,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
210051242,0,0,0,0,0,0,13,5,0,0,3,0,0,0,12,37,0,0,0,0,0,3,15,14,3,0,0,4,0,0,7,49,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,6,0,5,14,34,20,3,3,5,3,0,0,6,100,0,0,16,6,0,5,0,0,0,0,0,0,0,0,0,36,0,4,5,5,16,5,11,5,0,0,0,4,0,0,5,56,0,0,0,4,4,11,16,10,0,0,4,3,0,0,0,50,5,8,3,0,0,0,5,0,0,0,0,0,0,0,0,23,0,17,29,15,4,0,0,9,0,0,0,0,0,0,7,78,0,0,0,0,3,4,4,8,0,0,0,0,0,0,0,22,0,0,0,12,9,22,128,96,33,42,78,64,18,3,23,532,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,11,81
210051243,0,0,0,0,0,0,5,14,0,0,0,0,0,0,3,29,0,0,0,0,0,8,21,19,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,22,9,0,5,5,0,0,0,0,57,0,0,50,6,0,3,0,0,0,0,0,0,0,0,0,63,0,9,36,0,3,9,12,7,0,0,12,0,0,0,0,86,0,0,0,0,13,6,4,7,0,0,0,4,0,0,3,43,3,10,4,0,7,0,3,0,0,0,0,0,0,0,0,31,6,23,102,30,11,5,0,5,0,0,0,0,0,0,11,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,7,3,129,47,22,26,33,43,4,0,5,328,0,0,0,4,7,5,9,17,0,0,0,0,0,0,0,44,0,0,0,0,3,8,4,41
210051245,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,12,0,0,0,3,0,0,6,0,0,0,0,0,7,0,0,24,0,5,0,3,14,8,35,16,3,11,9,0,0,0,0,106,0,9,46,19,5,0,0,4,0,0,0,0,0,0,3,92,4,24,80,19,14,6,24,3,4,0,0,4,0,0,0,181,0,0,0,3,24,9,22,0,0,0,0,0,0,0,0,64,21,26,8,4,4,0,0,5,0,0,0,0,0,0,0,68,0,40,98,15,5,0,4,14,0,0,0,0,0,0,8,180,0,0,0,0,10,5,5,5,0,0,0,0,5,0,0,26,0,0,41,40,52,33,86,34,7,15,14,6,3,0,6,336,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,25,0,0,6,18,28,12,8,39
210051246,0,0,0,0,4,7,4,3,0,0,0,0,0,0,0,13,0,0,0,0,6,6,18,8,3,3,0,0,0,0,0,42,0,0,0,5,4,3,3,0,0,0,0,0,0,0,0,25,0,0,9,0,18,13,41,23,4,5,3,0,0,0,4,116,0,11,75,27,7,6,0,0,0,0,0,0,0,0,0,130,0,14,24,18,26,20,40,17,0,9,14,0,0,0,0,188,0,0,0,3,30,20,32,11,0,7,0,4,0,0,0,112,12,6,0,4,9,7,5,0,0,0,0,0,0,0,0,46,0,26,75,16,14,5,0,3,3,0,0,0,0,0,4,145,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,22,0,0,12,17,30,59,179,89,25,18,15,12,5,4,10,478,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,20,0,0,0,12,32,9,26,46
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,14,8,0,0,5,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,20,8,5,4,3,0,0,0,0,55,0,0,17,5,10,0,0,0,0,0,0,0,0,0,4,35,0,0,9,5,12,14,12,16,0,0,0,0,0,4,0,69,0,0,0,0,18,13,6,0,0,0,3,0,0,0,0,46,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,17,0,5,30,5,9,0,3,0,0,0,0,0,0,0,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,9,19,46,22,10,15,19,14,5,0,0,180,0,0,0,0,3,3,21,4,0,0,0,4,0,0,0,39,0,0,0,0,7,3,17,31
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,8,10,5,0,0,0,0,0,0,0,37,0,3,24,14,0,3,0,0,0,0,0,0,0,0,0,46,6,12,25,8,5,3,0,0,0,0,0,0,4,0,4,58,0,0,0,0,10,3,3,0,0,0,4,0,0,0,0,21,9,11,3,6,0,0,0,0,0,0,0,0,0,0,0,27,3,17,62,15,5,0,3,3,0,0,0,0,0,0,4,113,0,0,0,0,9,3,4,3,0,0,0,0,0,0,0,16,0,0,29,15,17,11,63,27,5,14,13,16,0,5,3,212,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,9,0,0,0,5,5,3,0,8
210051441,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,8,8,7,0,0,0,0,0,0,26,0,0,12,3,0,3,0,0,0,0,0,0,0,0,0,17,0,5,7,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,12,10,0,0,0,6,0,4,0,0,37,6,6,4,0,0,0,3,0,0,0,0,0,0,0,0,18,0,3,8,5,3,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,6,4,22,259,148,38,48,84,88,18,3,6,733,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,4,10
210051442,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,26,0,0,0,0,3,6,16,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,21,10,0,5,0,0,0,0,0,35,0,0,9,9,0,10,0,0,0,0,0,0,0,0,0,30,0,0,4,5,3,3,7,3,0,0,0,0,0,0,0,32,0,0,0,9,30,24,42,0,0,3,0,0,0,0,0,111,0,4,0,0,0,4,3,3,0,0,0,0,0,0,0,16,0,3,13,8,5,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,12,0,0,4,11,12,97,753,304,63,89,104,130,40,3,16,1620,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,14,20
210051443,0,0,0,0,0,6,42,20,0,0,0,3,0,0,3,83,0,0,0,0,7,7,6,12,3,0,0,0,0,0,0,35,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,8,11,25,13,0,5,0,9,0,0,0,70,0,0,23,14,0,3,0,0,0,0,0,0,0,0,0,44,0,8,10,4,6,0,10,20,0,0,4,0,0,0,3,70,0,0,0,0,25,33,51,25,3,4,10,3,0,0,4,152,4,5,3,0,6,5,0,0,0,0,0,0,0,0,0,23,0,8,11,8,4,0,9,0,5,0,0,0,0,0,0,47,0,0,0,0,0,8,4,5,0,3,0,0,0,0,0,19,0,0,0,11,8,61,1045,538,125,128,182,208,73,6,42,2423,0,0,0,4,0,3,6,4,3,0,0,0,0,0,0,26,0,0,0,0,0,3,14,36
210051445,0,0,0,0,0,3,17,15,0,0,0,4,0,0,0,46,0,0,0,0,0,3,18,19,7,5,0,0,0,0,3,54,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,18,0,0,0,0,5,5,11,4,6,6,0,3,0,0,0,50,0,0,3,7,0,0,3,5,4,0,0,0,0,0,0,21,0,0,0,0,3,5,14,13,0,0,3,0,5,0,0,51,0,0,0,0,10,20,60,35,8,10,4,6,3,0,3,165,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,16,0,3,16,8,0,7,8,19,0,0,0,0,0,0,0,61,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7,0,0,0,7,18,58,1956,1128,234,201,234,303,87,24,54,4301,0,0,0,0,4,0,17,9,0,0,0,0,0,0,0,37,0,0,0,0,3,0,12,35
