SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
209041221,0,0,0,0,0,3,5,12,3,32,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,7,0,18,13,8,3,3,0,54,0,0,0,22,14,54,34,4,4,139,0,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,28,31,4,0,120,0,0,0,5,0,3,6,0,0,17,0,0,0,0,3,0,0,0,0,9,0,0,0,7,0,4,5,0,0,18,0,3,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,12,0,3,12,27,18,26,14,13,4,115,0,0,0,6,3,0,0,0,0,9,0,0,0,10,3,0,7,0,0,20,0,0,0,0,5,3,0,0,0,12,0,4,3,0,0,0,0,0,0,15
209041223,0,0,0,0,0,6,41,23,7,72,0,0,0,10,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,3,29,83,0,3,0,0,0,116,0,0,0,0,0,0,5,0,0,7,0,11,14,30,8,12,3,4,0,87,0,0,3,39,50,101,220,125,27,569,0,5,9,42,0,3,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,12,3,73,12,18,18,4,0,150,0,0,0,0,0,0,3,0,0,9,0,3,4,9,3,3,5,0,0,36,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,4,8,37,7,15,4,0,0,70,0,0,0,12,0,0,0,0,0,12,0,0,3,28,4,5,0,0,0,42,0,0,5,12,26,35,37,6,5,126,0,0,0,5,0,3,0,0,0,11
209041224,0,0,0,3,3,6,16,6,0,37,0,0,0,12,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,7,0,21,32,71,34,25,20,3,0,202,0,0,0,6,4,3,6,0,0,24,0,0,0,28,9,0,0,0,0,41,0,0,0,0,4,0,0,0,0,4,0,5,4,54,18,7,13,0,0,97,0,0,0,4,0,3,0,0,0,10,0,0,4,12,3,3,4,0,0,25,0,0,4,4,3,5,8,4,0,35,0,0,0,6,6,7,0,0,0,14,0,0,7,17,15,3,0,0,0,47,0,0,3,47,7,5,8,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,24,4,3,0,0,0,29,0,0,0,6,8,6,0,0,0,17,0,5,4,7,3,0,6,0,0,19
209041225,0,0,0,0,0,3,12,0,0,16,0,0,0,4,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,8,5,5,13,0,8,3,22,10,7,10,4,0,64,0,0,0,0,0,3,11,3,0,28,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,3,32,4,0,3,0,0,57,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,4,17,0,0,0,4,0,0,0,0,0,7,0,3,4,4,9,7,0,0,0,30,0,0,0,14,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,11
209041431,0,0,0,0,0,6,13,8,3,34,0,0,0,3,3,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,4,3,15,29,5,10,3,0,0,68,0,3,3,37,33,51,30,12,5,178,0,4,0,26,5,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,9,27,19,15,14,0,0,88,0,0,0,0,0,0,0,0,0,6,0,0,0,5,6,0,3,0,0,11,0,0,0,0,3,4,6,0,0,21,0,0,0,5,6,0,0,0,0,6,0,0,0,5,0,0,0,0,0,12,0,0,5,33,21,16,6,0,6,96,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,5,0,0,15,0,0,0,8,4,14,0,0,0,28,0,0,0,0,0,0,0,0,0,5
209041432,0,0,0,0,3,7,13,8,4,33,0,0,3,4,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,39,0,0,0,0,0,60,0,0,0,0,0,0,0,0,3,3,0,4,6,13,11,5,5,0,0,46,0,0,7,22,16,36,43,14,7,155,0,3,0,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,9,3,21,11,14,16,0,0,72,0,0,0,0,0,0,5,0,0,7,0,0,3,9,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,9,0,0,7,18,4,12,18,0,0,61,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,14,0,0,0,0,4,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0
209041433,0,0,0,0,0,5,5,5,0,8,0,0,3,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,5,25,21,44,7,14,5,0,0,106,0,4,7,46,37,45,29,9,9,175,0,10,9,49,5,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,6,15,60,31,20,18,3,0,137,0,0,0,4,4,0,0,0,0,5,0,0,6,9,4,3,3,0,0,29,0,0,0,0,0,0,0,0,0,8,0,3,0,6,3,0,3,0,0,21,0,0,0,4,0,0,0,0,0,3,0,6,9,79,28,22,13,8,0,166,0,0,0,8,0,0,0,0,0,10,0,0,4,10,3,0,0,0,0,26,0,0,0,11,10,16,0,0,0,40,0,0,0,7,0,0,0,0,0,4
209041435,0,0,0,0,6,9,8,3,0,26,0,0,3,8,7,3,4,0,0,23,0,0,0,5,0,0,0,0,0,5,0,0,8,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,15,23,12,6,0,0,0,73,0,0,5,35,45,33,32,11,3,158,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,42,29,15,5,0,0,106,0,0,0,10,5,0,5,0,0,11,0,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,3,0,8,0,0,9,9,7,0,0,0,0,26,0,0,0,7,4,4,0,0,0,17,0,6,10,39,33,18,0,10,0,118,0,0,0,3,0,0,0,0,0,7,0,0,0,16,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,8,7,6,0,0,0,0,0,22
209041436,0,0,0,0,0,6,7,6,3,25,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,7,26,0,0,0,0,0,34,0,0,0,0,0,0,3,5,0,8,0,5,4,31,8,6,0,0,0,55,0,0,4,28,31,32,25,10,12,149,0,0,0,9,5,0,0,0,0,22,0,0,0,0,3,3,0,0,0,4,0,0,0,39,16,19,6,0,3,84,0,0,0,5,0,0,4,0,0,8,0,0,0,3,0,6,0,0,0,10,0,0,0,0,3,6,6,3,0,22,0,0,5,4,5,0,0,0,0,8,0,0,4,3,8,0,0,0,0,24,0,0,6,38,17,11,10,0,0,88,0,0,0,5,0,0,0,0,0,8,0,0,0,14,3,8,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
209041437,0,0,0,4,3,7,9,5,0,24,0,4,3,23,5,10,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,4,24,167,5,10,0,0,0,206,0,0,0,0,0,0,0,5,0,6,8,52,47,73,20,7,0,0,0,203,0,5,15,90,41,39,22,5,4,226,4,34,19,141,12,6,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,11,21,133,42,16,12,6,0,242,0,0,0,3,0,0,6,0,0,8,0,4,3,11,9,10,3,0,0,39,0,0,0,4,0,0,0,4,0,12,0,18,7,27,11,0,0,0,0,65,0,3,3,11,0,0,0,0,0,19,0,8,25,167,38,18,21,6,0,274,0,0,0,7,0,0,0,0,0,7,0,4,0,26,6,0,0,0,0,36,0,0,0,35,18,11,3,0,0,66,0,5,3,6,0,0,0,0,0,14
209041527,0,0,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,4,4,0,10,6,14,12,28,22,11,10,0,0,91,0,0,0,4,11,6,5,0,0,24,0,0,0,14,4,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,0,4,18,16,6,7,0,0,46,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,4,0,27,0,0,0,3,3,0,0,0,0,10,0,4,4,19,13,0,0,0,0,38,0,12,4,31,11,5,8,5,0,68,0,0,0,6,0,0,0,0,0,8,0,0,4,18,7,0,3,0,0,27,0,0,0,0,3,0,0,0,0,4,0,3,6,8,3,0,0,0,0,20
209041528,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,13,30,9,10,0,0,0,71,0,0,0,11,0,6,5,0,0,16,4,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,4,4,0,0,53,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,13,0,7,9,17,11,5,0,0,0,39,0,8,9,61,5,5,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,23,0,0,0,4,9,3,0,0,0,15,0,3,0,6,0,0,5,0,0,18
209041529,0,0,0,0,0,5,24,12,4,48,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,4,21,74,6,6,0,0,0,102,0,0,0,0,0,0,0,3,0,0,0,3,9,16,7,6,0,0,0,40,0,3,0,28,11,34,68,44,15,200,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,12,46,18,18,8,3,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,14,9,6,6,0,0,41,0,0,0,3,7,0,0,0,0,9,0,0,0,12,3,0,0,0,0,18,0,0,0,3,11,5,6,0,5,23,0,0,3,4,0,0,0,0,0,10
209041530,0,0,0,0,0,3,12,19,3,41,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,21,78,0,3,0,0,0,102,0,0,0,0,0,0,0,0,0,8,0,4,5,22,6,3,0,0,0,49,0,0,0,51,36,93,111,44,21,360,0,5,0,17,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,5,47,17,12,8,0,0,95,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,18,0,0,0,3,0,0,0,0,0,7,0,0,0,23,4,10,9,0,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,3,0,0,0,19,0,0,0,16,19,15,13,5,0,65,0,0,3,7,0,0,0,0,0,9
209041531,0,0,0,0,0,3,6,4,0,11,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,10,57,0,4,0,0,0,68,0,0,0,0,0,0,4,0,0,9,3,28,7,29,12,9,0,4,0,96,0,0,0,9,7,14,4,0,0,42,0,6,3,23,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,13,8,58,20,11,8,0,0,120,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,6,4,0,3,3,0,16,0,0,4,6,3,3,0,0,0,19,0,0,3,11,10,0,3,0,0,29,0,7,6,71,9,8,4,4,0,113,0,0,0,4,0,0,0,0,0,4,0,0,3,25,7,3,4,0,0,36,0,0,0,3,5,0,0,0,0,12,0,0,0,7,0,0,0,0,0,8
209041532,0,0,0,4,0,0,11,0,0,11,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,46,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,18,8,39,11,3,3,0,0,83,0,0,0,23,7,13,9,0,0,55,0,3,4,29,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,7,8,56,27,15,4,3,0,109,0,0,0,4,4,0,0,0,0,9,0,0,3,0,3,0,0,0,0,15,3,0,0,0,3,0,0,0,0,11,0,0,4,5,5,0,0,0,0,17,0,0,3,8,5,0,0,0,0,19,0,8,12,79,22,12,7,3,0,136,0,0,0,4,0,0,0,0,0,0,0,5,0,15,3,0,0,0,0,27,0,0,0,0,3,0,0,0,0,11,0,4,5,0,0,0,0,0,0,12
210011226,0,0,0,0,0,6,18,16,9,45,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,4,24,5,13,4,0,0,49,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,9,0,0,37,0,0,0,3,0,0,5,0,3,15,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,5,3,4,0,13,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,8,4,13,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,16,3,3,0,0,0,23,0,0,0,4,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,13
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,7,17,9,9,49,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,4,11,7,3,0,0,0,24,0,0,0,0,4,3,7,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,12,0,0,35,0,0,0,0,0,4,3,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,3,5,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,7
210011230,0,0,0,0,0,4,3,6,3,19,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,5,5,0,0,32,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,18,0,0,0,3,0,4,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,4,0,3,0,0,0,0,0,8,3,0,0,7,7,0,5,0,0,17,0,0,0,4,3,9,0,0,0,17,0,0,0,6,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,11,0,0,0,3,4,6,0,0,0,12,0,4,0,4,4,0,0,0,0,12
210011231,0,0,0,0,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,22,13,6,9,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,10,0,0,0,5,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,4,15,0,0,0,0,4,0,0,0,0,9,0,3,0,6,0,0,0,0,0,7,0,0,0,15,7,3,4,0,0,34,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,14,0,0,0,20,25,8,3,4,0,56,0,0,0,5,3,0,5,0,0,13
210011533,0,0,0,0,0,8,30,29,26,87,0,0,0,0,0,3,4,0,6,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,22,8,4,3,0,0,52,0,0,0,3,6,10,22,11,0,63,4,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,7,37,16,13,22,4,0,106,0,0,0,3,0,0,11,5,9,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,3,12,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,9,5,0,3,5,0,21,0,0,0,5,0,0,0,0,0,7,0,5,0,14,0,0,0,0,0,26,0,0,0,4,3,5,0,0,0,18,0,5,0,11,0,0,0,0,0,20
210011534,0,0,0,3,0,4,25,35,7,84,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,4,30,11,10,4,6,0,59,0,0,0,5,9,12,9,8,0,43,0,0,0,8,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,3,17,16,11,8,0,0,65,0,0,0,6,0,4,7,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,3,19,0,3,0,3,0,0,0,0,0,10,0,0,0,8,5,0,0,0,0,14,0,5,3,15,10,11,12,0,0,51,0,0,0,0,0,0,0,0,0,3,0,3,0,16,9,5,0,0,0,33,0,0,0,7,5,4,3,4,0,25,0,0,3,3,3,0,0,0,0,15
210021232,0,0,0,3,3,9,25,4,0,36,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,4,5,7,0,22,3,3,7,32,29,14,10,4,0,94,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,6,4,0,40,0,0,5,4,6,4,0,0,0,13,0,0,8,9,9,4,0,0,0,19,0,0,0,3,0,6,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,8,4,0,0,27
210021233,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,9,8,9,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,12
210021234,0,0,0,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
210021235,0,0,0,0,0,3,5,5,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,14,0,0,0,13,14,7,6,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,10,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,19,0,0,0,4,0,5,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,6,5,0,0,16
210031236,0,0,0,0,0,0,3,7,6,13,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,14,30,0,0,0,0,0,41,0,0,0,3,0,0,0,0,0,5,0,0,3,32,16,8,3,3,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,9,3,0,0,36,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,6,0,0,4,0,0,10,0,0,0,9,0,0,0,0,0,14,0,0,0,3,0,5,0,0,0,17,0,0,0,4,0,0,0,0,0,9,0,0,0,5,3,4,0,0,0,12,0,0,0,0,11,9,7,10,0,38,0,0,3,15,4,4,0,0,0,22
