SA2_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
206011498,0,0,0,0,0,0,0,0,0,0,396,744,626,1603,764,403,177,48,22,4786,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,0,0,0,0,21,0,0,0,8,0,0,0,0,0,9,0,0,8,17,8,11,0,0,0,49,0,0,0,0,0,4,3,0,6,19,0,0,0,4,0,8,7,0,0,19,3,3,7,65,41,22,6,8,0,162,0,0,0,4,6,0,0,0,0,9,0,0,0,7,0,0,0,0,0,14,0,0,4,16,11,0,3,0,0,33,0,0,0,4,6,19,54,62,36,183,0,0,0,6,0,0,0,0,0,7,0,5,3,56,4,5,0,3,0,73,0,0,0,9,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,13
206021110,0,0,0,0,0,0,0,0,0,0,209,463,435,1007,466,358,202,57,9,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,3,0,0,4,21,8,13,3,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,4,5,8,42,36,37,23,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,0,0,0,3,0,6,0,4,0,13,0,0,0,5,3,18,20,40,14,110,0,0,5,3,4,0,0,0,0,15,0,3,3,28,3,0,0,5,0,49,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,9
206021112,0,0,0,0,0,0,0,0,0,0,488,866,784,2420,973,542,249,64,22,6405,0,0,0,9,0,0,0,0,0,7,0,0,0,4,0,0,5,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,0,0,3,0,3,0,3,5,0,0,0,10,4,0,0,0,0,17,0,0,0,7,0,0,3,0,0,18,0,3,8,18,3,19,10,0,0,62,0,0,0,0,3,0,8,0,0,17,0,0,0,0,0,3,8,10,0,14,0,12,12,134,67,40,16,9,0,286,0,0,0,4,5,0,0,0,0,12,0,0,0,18,7,0,0,0,0,28,0,0,0,10,5,4,0,0,0,22,0,0,3,10,14,44,71,126,72,346,0,0,0,19,0,0,0,0,0,20,0,4,13,98,13,10,0,0,0,134,0,0,0,4,0,0,0,0,0,9,0,3,0,12,0,4,0,0,0,19
206021499,0,0,0,0,0,0,0,0,0,0,334,733,680,1790,804,529,268,84,24,5251,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,16,6,5,0,0,0,26,0,0,0,3,4,0,0,0,0,8,0,5,11,3,5,8,10,3,3,45,0,0,0,0,0,6,0,8,0,19,0,0,0,0,0,0,0,0,0,3,6,16,15,110,62,48,28,12,5,291,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,5,5,0,0,17,0,0,0,13,5,8,5,0,0,32,0,0,0,3,3,39,59,124,50,281,0,0,0,5,0,0,0,0,0,7,0,0,0,34,13,3,0,0,0,56,0,0,4,3,3,0,0,4,0,9,0,0,0,14,0,0,0,0,0,15
206021500,0,0,0,0,0,0,0,0,0,0,221,457,409,1317,536,320,162,40,19,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,5,17,0,0,4,6,5,34,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,3,0,12,0,8,14,95,48,35,15,7,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,21,0,4,0,9,3,0,0,0,0,28,0,0,0,0,3,12,21,50,26,119,0,0,0,5,0,0,0,0,0,3,0,0,0,25,5,3,0,0,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,9
206031113,0,0,0,0,0,0,0,0,0,7,463,787,641,1559,715,513,298,113,18,5099,0,0,0,3,0,0,0,0,0,9,0,0,0,8,0,0,0,4,0,9,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,16,0,0,0,11,4,5,3,0,0,15,0,0,3,40,5,14,8,3,15,93,0,0,0,5,3,3,0,3,0,16,0,0,0,6,0,0,4,0,0,20,5,12,11,63,32,32,28,14,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,3,15,0,0,0,12,3,3,4,0,0,18,0,0,0,3,0,12,12,28,11,65,0,0,0,7,8,3,0,0,0,19,0,0,9,85,0,5,3,0,0,114,0,3,0,8,0,0,0,0,0,23,0,0,0,21,0,0,3,0,0,25
206031115,0,0,0,0,0,0,0,0,0,3,208,289,317,1006,281,195,157,34,4,2496,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,7,0,0,0,0,14,0,0,0,5,4,0,0,0,0,9,0,0,9,25,7,6,13,5,9,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,4,0,3,36,20,18,18,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,5,0,0,0,4,0,9,0,0,0,0,0,0,10,5,0,21,0,0,0,7,0,0,4,0,0,26,0,5,22,103,10,0,6,0,0,151,0,0,0,11,5,0,3,0,0,19,0,0,0,24,0,0,0,0,0,30
206031116,0,0,0,0,0,0,0,0,0,0,359,662,728,1705,734,672,383,122,50,5410,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,4,0,7,5,0,6,0,0,19,0,0,0,6,4,0,3,0,0,15,0,8,4,43,5,11,7,5,0,80,0,0,0,0,4,4,5,3,0,21,0,0,0,3,0,3,3,4,0,20,3,7,8,71,37,30,27,13,4,193,0,0,0,7,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,12,0,0,3,9,6,5,5,3,0,26,0,0,0,9,3,13,20,28,7,85,0,0,3,13,5,8,0,0,0,33,7,12,9,147,16,20,6,0,0,215,0,0,6,7,4,0,0,0,0,14,0,0,0,21,0,5,0,0,0,27
206031501,0,0,0,0,0,0,0,0,0,0,325,864,1003,1321,884,718,411,164,78,5774,0,0,0,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,4,4,14,12,17,8,3,6,72,0,0,0,0,4,4,3,11,3,21,0,0,0,10,0,0,8,4,0,21,0,0,0,27,19,38,13,14,3,131,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,4,0,8,0,5,6,3,0,27,0,0,0,7,8,21,9,13,8,62,0,0,0,7,0,8,4,0,0,27,3,24,14,134,24,13,20,5,4,249,0,0,0,5,0,0,0,0,0,7,0,0,0,10,4,3,0,0,0,21
206031502,0,0,0,0,0,0,0,0,0,0,235,542,592,1224,571,497,348,120,38,4170,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,0,0,17,0,0,0,9,0,0,0,0,0,9,0,3,7,30,3,9,9,8,0,63,0,3,0,0,0,7,0,0,0,17,0,3,0,3,4,4,4,6,0,15,0,5,10,26,19,24,19,6,0,107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,0,3,0,0,20,0,0,3,0,0,14,15,10,4,41,0,0,3,9,5,0,9,0,0,21,5,20,11,137,12,3,9,9,0,216,0,0,0,9,0,0,0,0,0,11,0,0,0,20,4,0,0,0,0,29
206041117,0,0,3,4,0,0,0,0,0,10,145,221,820,1378,218,190,151,98,33,3260,0,0,13,21,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,21,0,0,6,3,0,0,0,0,0,13,0,0,6,20,0,4,0,0,0,25,0,0,6,21,0,0,3,0,0,29,3,4,553,383,14,13,17,5,8,996,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,7,6,0,0,19,0,3,38,95,23,18,18,8,4,197,0,0,4,6,0,0,0,0,0,8,0,0,4,21,4,0,0,0,0,27,0,0,4,13,3,0,4,3,0,32,0,0,0,0,0,3,6,0,3,15,0,0,33,45,5,0,0,0,0,84,3,15,136,306,12,0,6,0,0,480,0,0,91,46,3,0,0,0,0,148,0,0,7,50,0,0,0,0,0,57
206041118,0,0,0,3,0,0,0,0,0,8,256,119,255,1023,359,331,186,55,14,2594,0,0,0,13,0,0,0,0,0,17,0,0,0,6,3,0,0,0,0,8,0,0,0,70,0,0,3,0,0,72,0,0,3,3,0,0,0,0,0,5,6,0,0,17,0,6,0,0,0,25,0,0,0,8,4,0,0,0,0,9,0,12,238,516,36,37,20,8,0,866,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,3,0,0,13,0,0,9,75,35,30,27,10,0,184,0,0,0,7,0,0,0,0,0,8,0,0,0,23,0,7,0,0,0,30,0,0,3,18,5,5,9,0,0,41,0,0,0,4,0,0,3,0,0,19,0,4,8,65,6,5,5,4,0,92,54,65,55,1061,30,15,9,0,0,1281,0,0,18,44,5,4,5,0,0,73,0,0,6,62,5,0,0,0,0,78
206041119,0,0,0,0,0,0,0,0,0,0,54,66,122,602,156,211,218,129,26,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,6,0,0,4,24,0,3,4,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,51,12,26,12,9,0,119,0,0,0,3,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,9,0,0,0,3,0,7,3,0,0,10,0,0,0,13,0,0,5,0,0,20,0,0,0,13,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,0,293,391,446,1440,393,279,168,54,12,3476,0,0,4,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,5,0,0,0,11,9,0,0,0,0,18,0,0,0,3,0,0,0,0,0,8,0,4,7,38,11,9,14,15,14,115,0,0,0,9,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,5,5,3,16,72,47,21,22,0,0,190,0,0,0,0,0,0,0,0,0,6,0,0,0,11,6,0,0,0,0,19,0,0,0,11,5,0,3,4,0,27,0,0,0,0,0,0,5,3,3,8,0,3,0,19,5,0,0,0,0,30,0,4,5,66,7,8,3,0,0,91,0,0,0,12,0,0,0,0,0,20,0,0,0,7,0,0,3,0,0,8
206041124,0,0,5,3,0,0,0,0,0,4,89,116,802,596,119,94,86,70,15,1987,0,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,13,0,0,0,10,0,0,3,0,0,9,0,0,48,55,6,11,9,0,11,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,37,32,7,18,5,13,0,115,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,0,0,10,0,0,3,8,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,3,24,11,4,3,3,0,0,49,0,0,18,80,4,5,3,3,0,115,0,0,7,11,0,0,0,0,0,19,0,0,0,18,3,0,0,0,0,27
206041125,0,0,0,0,0,0,0,0,0,0,90,103,165,635,191,213,206,158,38,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,11,0,11,13,43,5,6,5,0,0,86,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,0,0,8,3,3,3,57,16,22,17,12,10,145,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,22,0,0,0,8,3,0,5,0,3,19,0,0,6,0,0,0,3,0,0,7,0,5,6,3,4,0,0,0,0,23,0,3,0,33,4,9,0,0,0,52,0,0,3,7,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,13
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,7,0,0,0,0,0,6,82,56,262,743,174,161,111,51,12,1652,0,0,3,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,26,0,0,4,4,0,0,0,0,0,3,0,0,0,10,5,3,0,0,0,20,0,0,0,6,0,0,0,0,0,9,0,6,149,211,22,19,9,6,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,12,53,21,10,12,3,0,111,0,0,4,5,0,0,0,0,0,8,0,0,3,19,0,0,0,0,0,26,0,0,0,5,0,0,4,5,0,15,0,0,0,0,4,3,0,0,0,11,0,0,10,34,0,9,7,4,0,70,9,13,90,261,8,0,0,0,0,389,0,0,80,72,9,0,0,4,0,171,0,0,0,19,3,0,0,0,0,27
206041504,0,0,0,9,0,0,0,0,0,5,64,50,401,741,148,69,41,14,3,1536,0,0,10,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,20,0,0,22,16,0,0,0,0,0,39,0,0,0,11,3,0,0,0,0,16,0,0,4,17,0,0,0,0,0,22,0,20,932,763,39,36,14,4,0,1807,0,0,0,3,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,5,24,52,3,6,3,4,0,101,0,0,5,6,0,0,0,0,0,5,0,0,6,18,3,0,0,0,0,29,0,0,3,9,0,0,0,0,0,20,0,0,0,5,0,0,3,0,0,8,0,0,49,80,10,5,4,0,0,141,10,15,123,383,9,0,5,0,0,542,0,5,278,163,6,0,8,0,0,460,0,0,0,22,0,0,0,0,0,32
206041505,0,0,0,0,0,0,0,0,0,0,97,78,386,1071,190,117,74,20,4,2039,0,0,12,14,0,0,0,0,0,26,0,0,0,7,0,0,0,0,0,7,0,0,4,39,0,3,0,0,0,45,0,0,9,5,0,0,0,0,0,15,0,0,3,12,3,0,0,0,0,17,0,0,0,24,0,0,0,0,0,24,0,3,333,501,25,26,21,0,0,916,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,5,0,0,0,17,0,3,24,73,17,19,7,0,0,147,0,0,0,6,0,0,0,0,0,7,0,0,9,28,3,3,0,0,0,51,0,0,0,16,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,4,0,0,42,67,4,7,0,4,0,126,19,20,146,776,20,5,0,0,0,973,0,0,89,115,6,0,0,0,0,210,0,0,8,34,9,0,0,0,0,44
206041506,0,0,0,0,0,0,0,0,0,0,240,431,718,1599,362,254,180,70,19,3871,0,0,3,8,0,0,0,0,0,12,0,0,0,6,0,3,0,0,0,13,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,4,0,0,0,6,0,0,3,14,6,0,0,0,0,25,0,0,0,14,6,0,3,5,0,24,0,22,154,206,22,34,33,12,13,489,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,0,4,0,0,11,0,10,19,99,22,26,21,6,0,204,0,0,0,4,0,0,0,0,0,7,0,0,5,29,5,0,0,0,0,37,0,4,7,21,3,0,0,0,0,38,0,0,0,3,6,0,0,4,0,19,0,3,16,35,6,10,3,0,0,72,0,17,31,133,19,9,0,3,0,219,0,5,16,34,3,0,5,0,0,57,0,3,5,23,0,3,0,0,0,40
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,5,3,4,3,0,0,0,0,0,15,92,68,129,559,146,118,77,42,9,1248,0,0,5,4,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,8,0,0,5,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,6,0,0,0,11,0,0,4,12,0,0,0,0,0,16,0,4,36,132,5,10,9,3,0,204,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,4,60,22,21,12,9,0,127,0,0,0,4,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,17,0,0,3,7,0,3,0,0,0,15,0,0,0,3,0,0,4,0,0,10,0,0,6,20,0,7,3,0,0,37,11,10,27,242,13,4,5,0,0,317,3,0,15,43,8,0,3,0,0,67,0,0,0,31,3,0,0,0,0,41
206041509,0,0,3,6,4,0,0,0,0,10,207,113,471,1485,277,165,104,56,10,2883,0,0,0,13,0,0,0,0,0,19,0,0,0,8,0,0,0,0,0,8,0,0,0,76,0,0,0,0,0,76,0,0,3,7,0,0,0,0,0,14,0,0,4,12,4,0,0,0,0,19,0,0,3,23,0,4,0,0,0,37,0,14,171,319,18,21,17,9,0,570,0,0,0,3,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,18,0,0,18,139,48,31,20,8,0,272,0,0,0,8,0,0,4,0,0,19,0,0,0,40,0,0,0,0,0,43,0,0,0,16,0,8,10,0,0,32,0,0,0,6,0,4,0,0,0,11,0,11,23,58,4,5,5,0,0,108,9,14,103,693,17,6,10,0,0,857,0,5,61,117,5,4,3,0,0,186,0,0,5,87,8,0,0,0,0,99
206041510,0,0,0,0,0,0,0,0,0,0,95,110,258,800,203,129,55,21,3,1670,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,11,0,0,0,7,5,0,0,0,0,10,0,10,103,182,17,15,8,7,0,340,0,0,0,0,0,0,6,0,0,6,0,0,0,8,0,0,0,0,0,8,0,3,6,60,25,12,5,4,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,26,0,0,4,13,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,6,0,0,12,26,4,5,0,0,0,56,12,14,30,235,10,0,0,0,0,294,0,0,14,22,0,0,0,0,0,38,0,0,3,18,0,0,0,0,0,20
206051128,0,0,0,0,0,0,0,0,0,0,308,568,506,1150,718,642,504,284,64,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,9,30,4,3,0,0,0,52,0,0,0,4,0,0,0,0,0,7,0,0,4,5,4,3,0,0,0,19,0,0,4,6,3,4,4,0,0,18,0,13,33,80,14,8,6,4,0,154,0,0,0,3,0,5,0,0,0,6,0,0,0,3,0,0,9,4,0,20,0,22,18,121,73,77,38,27,9,386,0,0,0,5,0,0,0,0,0,9,0,5,5,32,7,4,3,0,0,51,0,0,0,22,6,5,12,7,0,46,0,0,0,5,4,25,26,68,23,153,0,5,0,16,0,0,3,3,0,36,3,18,22,153,28,12,10,3,0,249,0,0,7,16,4,0,0,0,0,28,0,0,5,29,7,5,3,0,0,42
206051129,0,0,0,0,0,0,0,0,0,0,311,560,483,1626,755,581,301,83,26,4724,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,24,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,5,4,5,0,38,0,0,0,17,0,0,0,0,0,23,0,0,10,5,0,0,0,0,0,22,0,0,0,0,6,0,5,4,0,15,0,0,0,0,0,0,3,6,0,12,9,16,18,176,72,56,49,11,4,410,0,0,0,3,0,0,0,0,0,5,4,0,0,26,3,3,0,0,0,44,0,4,0,19,10,3,15,10,0,52,0,0,0,3,0,8,3,14,4,30,0,3,0,0,3,5,0,0,0,14,0,7,8,52,0,8,3,0,0,80,0,0,3,3,0,0,0,0,0,8,0,0,0,15,0,0,5,0,0,15
