SA2_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
206031501,0,0,0,9,5,4,0,0,0,22,0,0,0,8,3,4,6,0,0,29,0,0,0,20,9,45,63,60,24,219,0,0,0,4,7,0,0,0,0,5,0,0,4,6,4,0,0,0,0,8,0,0,0,0,4,8,5,0,0,21,0,0,3,15,6,6,3,0,0,44,0,0,0,4,4,5,10,3,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,0,38,0,0,0,0,0,0,4,0,0,9,0,11,7,26,11,16,8,3,0,71,0,0,0,0,0,3,3,0,0,10,0,8,0,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,15,9,0,0,0,0,32,0,0,0,0,0,4,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,3,0,19
206031502,0,0,0,7,0,0,0,0,0,12,0,0,0,7,4,0,0,0,4,17,0,0,4,17,5,22,39,24,9,121,0,3,0,0,8,0,0,0,0,16,0,0,0,8,3,0,0,0,0,17,0,0,0,4,3,3,6,0,0,23,0,0,5,23,3,0,5,0,0,36,0,0,0,0,3,3,7,3,3,23,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,66,62,0,0,0,0,0,120,0,0,0,4,3,0,3,3,0,10,4,6,8,28,17,13,7,0,5,85,0,0,0,4,0,0,0,0,0,3,0,0,4,12,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,4,0,12,7,4,4,0,0,33,0,0,0,4,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,6,0,0,24
206041117,0,0,0,14,0,0,0,0,0,21,0,0,0,11,5,0,0,0,0,18,0,0,8,40,6,4,14,17,14,109,0,0,19,20,4,0,0,0,0,50,0,0,10,45,3,3,0,0,0,61,0,0,5,4,0,0,4,0,0,10,0,6,112,175,11,3,3,4,0,313,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,20,0,0,9,0,4,0,0,0,0,19,0,0,55,19,0,0,0,0,0,73,0,0,0,7,0,0,3,4,0,15,0,0,51,91,17,8,4,0,0,178,0,0,3,3,3,0,0,0,0,10,0,0,10,23,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,3,0,3,26,56,6,3,0,0,0,101,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,5,4,0,21
206041118,0,0,0,10,0,0,0,0,0,13,0,0,0,8,6,7,3,0,0,21,0,0,6,38,4,11,5,7,0,76,3,0,0,14,0,0,0,0,0,27,3,3,11,112,11,3,0,0,0,146,0,0,0,3,7,0,0,0,0,10,3,3,31,121,11,6,8,0,0,182,0,0,0,0,0,4,6,0,0,6,0,0,0,10,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,15,0,0,4,13,0,0,0,0,0,24,0,0,0,0,0,5,6,0,0,15,0,0,28,87,30,10,6,8,0,165,0,0,0,0,0,0,0,0,0,3,0,0,4,32,0,0,0,0,0,40,0,0,0,4,0,0,0,0,0,4,0,0,8,69,5,4,7,0,0,98,0,0,0,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,8,0,0,27
206041119,0,0,0,4,0,0,0,0,0,6,0,0,0,13,3,3,0,0,0,21,0,0,0,10,0,0,8,10,5,26,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,19,3,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,11,0,0,6,34,8,12,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,10
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206041121,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,5,0,0,0,33,0,0,0,18,0,9,11,8,7,50,0,0,0,6,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,39,6,6,9,0,0,64,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,12,6,3,4,77,18,17,4,3,0,135,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,0,0,25,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,3,0,0,25
206041124,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,4,0,0,8,0,0,0,9,0,4,8,0,4,26,0,0,9,0,0,0,0,0,0,10,0,0,3,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,3,24,37,6,5,4,0,0,83,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,5,0,0,19,39,9,4,0,0,0,78,0,0,0,6,0,0,0,0,0,8,0,0,3,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,10
206041125,0,0,0,0,0,0,0,0,0,0,0,3,0,21,3,4,4,0,0,33,0,0,0,3,6,0,0,0,0,13,3,4,0,3,4,0,0,0,0,17,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,7,0,3,5,33,15,9,5,7,0,85,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,8,4,0,23
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,0,0,15,0,0,4,26,3,0,3,0,0,36,0,0,6,11,7,0,0,0,0,29,0,0,7,47,0,0,0,0,0,56,0,0,0,4,0,0,0,0,0,10,0,0,83,203,26,10,9,0,0,336,0,0,0,0,0,3,0,0,0,3,0,0,5,9,0,0,0,0,0,15,0,0,10,12,0,0,0,0,0,22,0,0,53,27,0,0,0,0,0,80,0,0,0,5,0,0,0,0,0,12,0,0,11,57,14,11,5,0,0,102,0,0,0,0,0,0,0,0,0,6,0,0,4,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,58,7,0,0,0,0,79,0,0,0,9,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11
206041504,0,0,0,4,0,0,0,0,0,4,0,0,5,5,0,0,3,0,0,15,0,0,6,35,3,0,0,0,0,49,0,0,7,23,0,0,0,0,0,40,0,0,29,172,9,7,0,0,0,215,0,0,0,3,0,0,0,0,0,0,0,3,293,445,27,18,13,3,0,804,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,21,0,0,36,25,0,0,0,0,0,63,0,0,48,42,0,0,0,0,0,88,0,0,3,4,0,0,0,0,0,6,0,0,39,85,7,6,4,0,0,145,0,0,0,0,0,0,0,0,0,9,0,0,8,22,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,33,113,8,5,0,0,0,159,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,10
206041505,0,0,0,3,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,20,0,0,0,52,5,8,3,0,0,67,0,0,7,27,8,0,0,0,0,38,0,0,22,188,9,0,0,0,0,229,0,0,0,4,0,4,0,0,0,7,0,0,113,274,28,10,4,4,0,429,0,0,0,0,0,6,0,0,0,3,0,0,5,13,0,0,0,0,0,19,0,0,25,20,0,0,0,0,0,44,0,0,44,44,0,0,0,0,0,95,0,0,0,5,0,0,0,0,0,8,0,0,26,101,16,13,0,0,0,166,0,0,0,0,0,0,0,0,0,4,0,0,17,22,0,0,0,0,0,48,0,0,0,3,0,0,0,0,0,3,0,3,19,145,7,6,0,0,0,177,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,20
206041506,0,0,0,4,0,0,0,0,0,7,0,5,0,21,7,7,5,0,0,32,0,0,0,27,0,4,10,9,3,56,0,0,10,17,0,0,3,0,0,27,0,0,3,33,5,0,0,0,0,46,0,0,0,5,3,0,0,0,0,15,0,6,50,95,15,6,7,4,0,182,0,0,0,0,0,0,0,4,0,6,0,0,0,8,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,8,0,0,12,10,0,0,0,0,0,22,0,3,6,8,0,0,0,0,0,12,0,7,26,98,21,12,6,0,0,174,0,0,0,3,0,0,0,0,0,3,0,3,4,17,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,3,9,50,10,3,0,0,0,76,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,6,0,6,0,27
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,24,0,5,3,4,0,35,0,0,4,10,11,8,0,0,0,36,0,5,3,46,5,0,0,0,0,62,0,0,0,5,0,0,0,0,0,9,0,0,6,67,5,6,4,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,6,4,0,0,0,0,0,10,0,0,8,5,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,6,0,0,3,49,12,15,8,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,32,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10
206041509,0,0,0,9,0,0,0,0,0,9,0,0,5,37,5,3,0,0,0,51,0,0,3,71,3,4,5,0,0,94,0,0,9,27,4,5,0,0,0,40,0,0,4,126,3,3,0,0,0,144,0,0,0,3,0,0,0,0,0,6,0,4,57,204,20,13,9,6,0,305,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,4,0,0,0,24,0,0,0,5,0,0,0,0,0,9,0,0,16,14,0,0,0,0,0,31,0,0,0,4,5,0,0,6,0,15,0,3,24,141,31,16,8,0,0,229,0,0,0,8,0,5,0,0,0,11,0,0,3,24,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,7,82,4,3,0,0,0,107,0,0,0,4,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,0,32
206041510,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,5,0,0,8,23,0,3,5,0,0,40,0,0,4,8,0,0,0,0,0,11,0,4,3,82,3,0,0,0,0,92,0,0,0,0,6,0,0,0,0,4,0,0,19,77,7,7,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,16,9,0,0,0,0,0,26,0,0,0,8,0,0,0,0,0,13,0,0,6,51,10,7,4,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,44,5,0,0,0,0,64,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3
206051128,0,0,0,0,0,0,0,0,0,0,0,5,0,66,10,6,0,0,0,89,0,0,4,16,7,10,17,10,3,73,0,0,4,13,7,3,0,0,0,26,0,0,3,11,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,4,0,0,20,42,9,5,8,6,0,87,0,0,0,0,0,0,5,0,0,8,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,12,0,0,0,8,7,0,4,8,0,32,0,11,20,66,34,30,13,9,0,176,0,0,0,3,0,0,4,0,0,9,0,0,4,9,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,3,8,23,0,0,0,0,0,36,0,0,0,8,4,5,8,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,11,3,4,0,54
206051129,0,0,0,0,0,0,0,0,0,0,0,0,3,66,10,3,3,0,3,88,0,0,0,39,7,7,8,9,6,72,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,10,6,4,5,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,4,14,0,3,0,0,0,27,0,4,9,71,36,30,9,4,0,165,0,0,0,0,0,4,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,3,0,11,5,0,0,0,0,20,0,0,0,10,7,6,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,3,5,0,0,49
206051130,0,0,0,0,0,0,0,0,0,3,0,0,0,49,13,11,3,4,3,77,0,0,0,27,3,8,19,15,8,82,0,0,0,0,0,0,5,0,0,3,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,23,7,3,7,0,0,48,0,0,0,0,4,0,0,4,3,13,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,14,4,4,6,0,0,21,0,8,9,70,50,32,14,3,0,182,0,0,0,5,5,7,3,0,0,14,0,0,7,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,10,0,0,0,0,0,14,0,0,0,6,7,4,14,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,13,7,0,0,60
206051134,0,0,0,0,0,0,0,0,0,5,0,0,0,87,10,5,0,3,0,107,0,0,0,38,0,3,4,0,3,61,0,0,0,11,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,4,0,0,0,6,0,0,5,25,7,3,0,6,0,37,0,0,0,0,0,0,5,0,0,9,0,0,5,10,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,32,39,0,0,0,0,0,74,0,0,0,5,4,0,4,0,0,15,0,3,12,108,39,25,12,7,0,200,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,3,3,28,3,7,6,0,0,42,0,0,0,5,0,18,9,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,4,4,0,0,54
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,3,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,30,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206051512,0,0,0,5,0,0,0,0,0,5,0,0,0,30,5,3,3,0,0,42,0,0,0,27,4,8,11,0,0,59,0,4,3,4,0,3,0,0,0,12,0,3,0,15,3,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,6,44,8,5,6,0,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,4,5,0,18,0,0,7,86,35,21,18,8,0,168,0,0,0,6,6,0,0,0,0,8,0,0,0,8,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,21,5,0,0,0,0,22,0,0,0,9,0,7,6,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,10,4,3,0,40
206051513,0,0,0,0,0,0,0,0,0,0,0,0,14,129,0,3,4,0,0,148,0,0,3,46,9,6,7,0,3,73,0,0,0,8,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,5,8,27,3,6,3,0,0,43,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,26,0,0,0,5,0,7,3,0,0,19,0,0,7,115,29,18,12,4,0,184,0,0,0,4,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,5,27,7,0,0,0,0,39,0,0,0,8,0,7,11,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,10,5,6,0,52
206051514,0,0,0,0,0,0,0,0,0,0,0,0,8,106,0,0,7,0,0,125,0,0,5,37,4,3,4,4,3,63,0,0,0,3,4,4,0,0,0,16,0,0,0,19,0,0,0,0,0,21,0,0,0,7,0,0,0,0,0,6,0,0,5,45,0,3,6,0,0,58,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,3,0,0,0,15,0,0,0,4,0,0,0,0,0,3,0,0,8,12,0,0,0,0,0,18,0,0,0,13,5,0,0,4,0,21,0,8,17,106,44,26,14,4,0,217,0,0,0,3,4,0,0,0,0,9,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,29,3,8,0,0,0,43,0,0,0,4,0,8,12,3,3,28,0,0,0,4,0,0,0,0,0,4,0,0,6,25,7,8,9,9,0,61
206061135,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,3,0,0,27,0,0,5,0,3,4,0,7,0,14,0,0,0,10,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,3,15,3,0,0,3,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,12,0,6,7,25,19,16,4,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,16,0,0,0,4,6,5,7,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,20
206061136,0,0,0,3,0,0,0,0,0,4,0,0,5,97,4,6,8,3,0,112,0,0,3,39,9,4,4,4,0,62,0,0,0,8,7,6,0,0,0,18,0,0,3,5,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,10,0,0,3,55,15,19,12,0,0,103,0,0,0,0,0,4,0,0,0,5,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,8,0,0,0,8,0,3,3,4,0,20,0,0,20,199,38,28,13,6,0,306,0,0,0,7,0,0,0,0,0,9,0,0,4,18,0,0,0,0,0,24,0,0,0,3,4,0,0,0,0,7,0,0,0,33,10,0,0,0,0,46,0,0,0,6,4,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,37,10,5,3,4,0,63
206061138,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,3,3,0,0,21,0,0,0,14,0,4,20,11,4,49,0,0,0,7,0,0,3,0,0,19,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,4,3,0,0,8,0,0,7,23,12,18,13,9,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,5,3,0,17,0,0,9,39,15,23,25,9,3,130,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,7,14,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,4,0,3,25
