SA1_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
21103145204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,4,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,6,5,3,11,6,30,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,4,0,4,0,11,0,0,0,0
21103145205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,5,6,22,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103145206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,18,0,22,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,4,10,6,19,11,30,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,5,6,3,0,10,0,0,0,0
21103145207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103145208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,0,0,6,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,21,15,29,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0
21103145209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,5,15,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,5,10,3,0,0,16,0,0,0,0,0,5,3,4,0,6,5,0,0,12,4,4,3,0,0,0,12,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,20,10,38,21,35,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,6,0,0,0,0
21103145210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,7,0,5,0,11,0,0,0,0,4,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,10,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,3,8,0,28,10,42,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0
21103145211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,13,6,25,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0
21103145212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,10,3,8,7,32,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
21103145213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,7,0,13,0,0,0,0,0,0,4,0,0,3,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,4,22,6,18,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21104126901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,4,0,0,0,3,0,0,9,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,31,13,15,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
21104126902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,5,0,0,4,0,0,3,0,0,0,3,5,0,8,0,0,0,13,0,0,0,0,0,0,3,14,0,17,4,0,0,34,0,0,3,0,0,0,3,0,0,4,3,6,0,7,4,0,4,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,37,0,47,25,18,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,6,0,0,6,4,0,0,15,0,0,0,0
21104126903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,5,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,4,0,3,0,0,0,0,3,0,0,0,3,0,0,9,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,23,20,20,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0
21104126904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,8,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,0,35,10,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,0,0,5,0,0,0,0
21104126905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,12,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,11,0,36,16,16,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0
21104126906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,6,14,3,28,9,19,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0
21104126907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,12,0,0,0,0,0,0,3,0,0,0,0,8,0,9,0,0,0,0,0,0,4,6,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,11,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,3,43,7,18,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,7,0,0,4,0
21104126908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,8,0,0,3,5,0,0,12,0,0,0,0,4,0,7,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,3,0,0,0,3,3,0,13,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,0,4,8,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,8,13,4,38,18,28,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,0,0,0,16,0,0,0,4
21104126909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,5,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,12,3,38,12,10,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0
21104126910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,3,0,6,3,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,6,0,0,4,3,0,0,4,0,0,0,0,0,0,4,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,4,20,9,14,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0
21104126911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,8,0,0,0,9,0,0,3,0,0,0,13,0,0,4,0,0,0,4,0,0,5,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,9,0,5,0,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0,0,7,3,0,4,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,26,4,45,11,18,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,3,0,10,0,0,0,0
21104126912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,0,12,0,0,0,0,5,0,3,0,0,3,0,0,0,4,0,0,6,0,6,0,7,0,0,0,0,0,0,6,5,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,14,0,0,3,0,0,0,7,0,0,0,0,0,0,3,3,0,5,0,0,0,6,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,14,6,36,6,27,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0
21104126913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,15,9,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0
21104126914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,14,0,17,12,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0
21104126915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23,7,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
21104126916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,8,0,12,0,18,0,0,6,0,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,14,3,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,4,0,0,0,9,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,3,0,0,0,5,14,3,46,20,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0
21104126917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,0,0,0,3,7,8,0,17,4,0,0,0,0,0,4,0,0,3,0,3,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,8,0,0,0,10,0,0,0,0,0,0,0,8,0,4,0,0,0,21,0,0,0,0,0,0,5,0,0,7,0,6,0,11,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,22,6,47,14,23,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,13,0,0,0,0
21104126918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,9,0,0,0,8,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,6,0,0,9,8,3,27,11,11,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
