SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
20101100113,0,0,14,14,0,0,8,8,0,0,6,4,15,0,5,17,25,3,0,27,14,0,3,19,15,0,0,16,5,0,0,10,0,0,3,6,77,10,39,128,0,0,16,16,0,0,13,13,6,0,6,10,14,0,0,18,23,0,3,32,14,4,3,24,8,0,9,20,6,0,0,9,0,0,0,0,76,9,49,135,0,0,32,32,0,0,20,20,0,5,7,16,29,0,4,32,52,6,7,60,29,7,8,46,25,3,5,38,15,0,0,16,0,0,3,6,155,12,88,261
20101100114,0,0,20,20,0,0,13,14,11,5,19,28,15,3,6,29,16,9,5,29,15,0,0,20,18,0,0,26,19,0,0,15,4,0,3,5,99,22,71,185,0,0,16,16,0,0,21,22,13,4,10,26,12,0,9,30,16,4,12,35,20,4,8,30,18,3,11,35,13,0,9,23,3,0,4,4,98,17,97,213,0,0,32,32,0,3,28,35,16,12,23,53,28,3,19,49,35,9,22,61,33,3,14,46,43,4,12,56,31,0,12,41,7,0,5,11,191,38,169,397
20101100118,0,0,19,19,0,0,4,0,5,0,8,11,11,6,0,21,22,0,5,33,12,0,3,16,9,0,0,11,6,0,0,8,0,0,0,0,69,9,41,118,0,0,12,15,0,0,4,4,4,0,4,12,20,0,5,28,19,0,8,32,7,0,0,10,11,0,0,9,4,0,5,6,0,0,0,0,70,7,43,121,0,0,35,37,0,0,3,7,10,0,12,22,33,3,4,48,45,4,14,61,23,4,3,29,19,4,0,21,11,0,3,10,0,0,0,0,141,15,84,235
20101100119,0,0,53,53,0,0,14,19,13,5,10,26,44,5,0,45,60,0,10,65,44,5,0,48,13,0,0,16,7,0,6,14,0,0,0,0,176,22,89,287,0,0,41,41,0,0,23,21,22,11,4,33,56,0,4,56,65,5,3,72,29,0,0,36,12,0,6,21,3,0,0,10,0,0,0,0,184,19,81,282,0,0,92,92,0,0,32,33,38,9,16,62,93,7,4,105,124,5,8,140,66,11,4,83,29,4,5,33,11,0,7,18,0,0,0,0,362,41,165,565
20101100120,0,0,25,25,0,3,8,10,7,7,20,34,33,3,5,41,22,0,4,31,18,5,0,23,7,0,0,10,4,0,0,10,0,0,0,0,95,16,66,175,0,0,36,36,0,6,9,14,9,9,21,35,44,3,21,65,16,4,17,38,17,0,4,18,12,0,11,22,3,0,8,10,4,0,4,7,98,16,135,248,0,0,60,60,0,8,17,27,22,12,39,76,74,5,27,107,38,4,24,61,29,0,7,42,19,0,13,30,9,0,8,17,0,0,4,3,193,30,202,427
20101100121,0,0,33,33,3,0,24,28,13,3,10,28,37,5,3,45,32,4,4,38,28,7,3,38,17,0,4,21,12,0,0,18,0,0,0,0,141,13,83,240,0,0,27,27,5,0,10,18,12,7,3,23,47,0,12,60,38,7,13,55,16,0,9,28,13,0,8,18,14,0,9,17,0,0,0,0,147,17,85,248,0,0,62,62,6,0,38,41,16,12,14,50,87,0,14,105,72,5,15,89,46,5,12,66,30,0,12,41,27,0,5,34,4,0,0,4,286,32,165,486
20101100124,0,0,26,26,0,0,12,16,3,3,4,6,22,7,5,28,35,3,4,40,18,5,0,21,12,3,0,14,8,0,0,11,5,0,0,5,108,11,52,170,0,0,27,27,0,0,12,7,7,4,0,5,30,3,5,36,31,4,5,42,23,0,0,29,8,0,3,10,10,0,4,14,0,0,0,0,107,11,54,173,0,0,53,53,0,0,24,23,8,6,4,12,52,12,8,66,71,7,5,84,40,3,3,48,23,0,7,28,22,0,4,22,5,0,0,5,213,26,100,343
20101100125,0,0,29,29,0,0,7,13,8,7,7,21,30,9,4,37,30,3,5,40,18,8,4,25,19,0,3,23,5,0,4,4,0,0,0,3,101,34,60,194,0,0,30,30,0,3,12,12,13,5,4,22,36,7,9,49,24,9,5,35,23,6,4,32,14,0,3,21,0,0,3,6,0,0,5,5,112,30,75,213,0,0,52,50,0,0,25,28,19,16,13,49,66,12,6,84,51,12,12,76,35,11,7,57,32,0,9,47,8,0,3,9,0,0,4,4,213,62,132,405
20101100126,0,0,29,29,0,0,10,9,9,0,8,14,26,3,5,35,41,0,4,45,38,3,3,44,45,0,3,50,25,0,0,27,0,0,0,6,172,13,58,245,0,0,17,17,0,0,14,15,14,0,13,22,31,7,6,40,45,0,5,51,44,5,4,48,33,3,11,47,20,0,9,26,0,0,3,4,177,10,85,274,0,0,42,42,6,0,20,25,22,3,19,38,51,10,8,69,87,0,10,99,82,8,9,94,74,5,16,95,42,0,10,48,0,0,3,5,348,24,143,516
20101100127,0,0,18,18,0,8,7,21,17,25,12,57,32,7,10,45,20,0,5,24,18,0,3,19,6,0,0,6,3,0,0,9,0,0,0,0,89,48,62,197,0,0,17,17,0,15,15,35,22,29,18,63,25,6,6,43,20,0,13,33,11,0,3,17,6,0,0,16,0,0,0,0,0,0,0,0,88,46,88,220,0,0,41,41,3,23,25,51,38,56,33,122,60,9,17,85,34,3,16,53,31,0,5,41,20,0,0,25,3,0,5,6,0,0,0,0,180,93,146,417
20101100128,0,0,11,11,0,0,8,12,9,7,4,26,16,0,5,25,11,0,3,21,4,0,0,6,5,4,0,10,11,0,4,10,0,0,0,0,64,18,40,124,0,0,12,12,0,0,8,9,10,7,4,28,19,0,10,29,10,6,8,25,5,0,7,12,13,0,12,21,3,0,14,14,0,0,3,4,65,14,71,155,0,0,26,26,0,3,15,17,22,19,12,52,36,4,13,52,21,7,17,43,12,0,7,22,13,4,11,28,12,0,13,27,3,0,3,7,131,39,110,277
20101100129,0,0,17,17,3,7,16,18,14,7,12,40,26,7,7,39,13,6,9,26,9,5,0,9,8,0,4,11,6,0,0,6,0,0,0,0,76,27,62,168,0,0,13,13,6,5,8,19,18,8,19,43,27,4,10,39,12,9,10,32,0,0,9,10,9,0,9,15,3,0,7,7,0,0,0,0,78,25,72,178,0,0,26,26,3,14,22,35,36,16,32,82,53,9,16,79,26,11,17,57,14,8,9,21,13,0,13,29,11,0,7,12,0,0,0,0,154,54,140,344
20101100130,0,0,9,9,0,4,14,18,11,9,12,29,22,4,0,31,12,0,0,12,8,0,0,8,4,0,0,4,0,0,0,0,0,0,0,0,60,17,40,113,0,0,10,10,0,5,9,7,10,7,9,31,30,0,11,41,3,0,9,13,12,0,6,14,4,0,0,6,0,0,0,0,0,0,0,0,64,17,55,125,0,0,17,17,0,6,17,24,22,16,25,63,51,4,9,65,15,0,9,27,19,0,6,25,7,0,0,14,0,0,0,0,0,0,0,0,123,27,86,234
20101100131,0,0,15,15,0,0,3,3,7,4,9,19,31,3,4,39,18,0,0,19,12,0,3,17,12,0,4,16,7,0,0,12,0,0,0,0,83,6,42,137,0,0,8,8,0,0,7,7,18,5,3,29,21,0,5,24,10,0,0,14,18,0,3,19,13,0,11,21,3,0,0,6,0,0,0,0,84,11,43,138,0,0,22,22,0,0,13,13,26,13,11,49,48,10,11,68,25,0,3,36,31,0,3,34,24,0,15,34,12,0,3,17,0,0,0,0,167,19,82,270
20101100132,0,0,34,34,0,7,33,41,25,28,31,83,46,15,7,65,28,7,8,41,14,0,6,16,9,0,5,13,14,0,3,11,0,0,4,4,131,61,115,309,0,0,30,30,0,13,21,42,36,26,32,94,50,16,31,88,19,3,13,36,13,0,13,30,10,0,13,19,9,0,4,14,0,0,0,0,136,60,159,356,0,0,61,61,0,21,56,81,64,50,58,173,93,25,31,156,46,15,18,80,26,0,21,45,17,0,16,33,16,0,9,25,0,0,3,3,270,122,274,665
20101100133,0,0,17,17,0,5,7,13,12,10,11,28,16,8,9,31,17,9,4,24,0,0,5,10,9,0,6,13,6,0,0,7,0,0,0,0,52,28,60,141,0,0,16,16,4,3,10,20,15,7,19,36,20,8,5,33,14,3,11,25,8,0,4,15,8,0,0,4,0,0,0,5,0,0,0,0,59,25,71,156,0,0,29,29,4,10,17,31,23,19,30,65,35,14,21,65,24,5,20,55,13,3,10,22,13,0,7,18,3,0,3,11,0,0,0,0,117,50,136,300
20101100134,0,0,0,0,0,0,3,3,4,3,3,12,5,0,4,11,8,0,0,7,0,0,7,4,12,0,8,14,12,0,0,8,0,0,0,0,43,5,21,76,0,0,4,4,0,0,3,4,8,0,6,12,10,6,6,17,5,0,0,5,0,0,0,4,9,0,13,20,8,0,5,20,0,0,3,4,49,3,40,89,0,0,6,6,0,0,7,11,14,4,7,19,14,3,7,27,9,0,5,19,3,0,7,8,21,0,21,35,17,0,11,31,5,0,3,4,88,13,66,166
20101100135,0,0,10,10,0,4,15,17,21,11,14,40,36,5,6,42,11,3,0,16,12,0,3,14,0,0,0,3,0,0,0,4,0,0,0,0,95,18,49,161,0,0,11,12,0,4,17,24,26,12,10,42,38,3,4,45,17,4,3,25,12,0,9,17,3,0,3,11,0,0,0,0,0,0,0,0,90,18,59,172,0,0,27,21,0,8,31,39,44,19,20,86,70,4,12,87,29,8,3,43,31,0,5,36,7,0,8,16,0,0,0,9,0,0,0,0,182,38,111,332
20101100136,0,0,18,18,0,3,21,20,25,20,22,66,43,8,0,56,19,5,3,36,12,0,4,12,6,0,0,10,3,0,0,3,0,0,0,0,122,40,68,227,0,0,25,25,5,3,18,25,29,16,6,53,53,11,7,75,15,4,10,19,12,0,8,14,11,0,6,14,3,0,0,4,0,0,0,0,118,36,79,240,0,0,43,43,5,5,36,49,50,39,27,116,100,21,9,130,41,8,12,58,24,0,11,32,20,0,7,28,3,0,0,6,0,0,0,0,239,77,145,464
20101100137,0,0,14,14,0,5,17,20,12,10,13,35,22,0,5,30,12,4,9,22,8,0,0,13,8,0,0,8,5,0,0,5,0,0,0,0,73,25,54,152,0,0,8,10,0,6,12,16,13,17,16,43,28,0,11,40,17,3,16,39,3,3,10,22,13,0,6,21,0,0,0,4,0,0,0,0,71,27,85,185,0,0,24,28,0,11,26,41,20,24,28,76,49,0,18,69,26,6,21,61,18,3,10,33,15,0,6,26,3,0,0,7,0,0,0,0,140,53,143,337
20101100138,0,0,14,14,0,0,13,14,30,31,24,85,33,3,4,40,11,0,4,15,4,0,0,3,6,0,0,4,4,0,0,4,0,0,0,0,88,43,59,188,0,0,4,8,0,5,27,37,44,26,10,79,28,3,4,37,11,0,11,18,5,0,7,8,6,0,0,7,0,0,0,0,0,0,0,0,88,41,63,189,0,0,23,24,0,9,41,52,67,60,37,160,57,9,11,80,26,0,10,35,13,0,6,19,11,5,0,12,0,0,0,0,0,0,0,0,169,88,125,383
20101100139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100140,0,0,22,22,0,0,4,9,12,5,3,23,36,4,4,45,34,0,4,41,19,0,0,17,13,3,4,20,9,0,0,9,0,0,0,0,134,14,50,195,0,0,21,21,0,0,3,6,13,7,4,24,44,6,8,50,31,4,10,44,22,0,9,29,14,0,9,18,6,0,10,17,0,0,5,5,130,11,68,217,0,0,47,47,0,0,12,16,30,10,10,47,83,8,9,92,68,5,12,88,46,0,6,50,28,3,8,39,18,0,10,28,0,0,5,5,266,28,119,411
20101100141,0,0,10,10,0,0,8,8,0,5,5,4,10,5,3,14,13,3,4,24,16,0,4,18,6,0,4,13,3,0,0,3,0,0,0,3,55,12,37,103,0,0,22,22,0,0,8,10,7,4,7,7,7,4,3,15,14,0,0,14,15,0,0,15,10,0,6,12,0,0,0,0,0,0,0,0,56,11,38,105,0,0,30,30,0,0,14,14,7,6,10,20,21,11,7,34,30,8,4,37,32,0,4,33,13,0,9,27,9,0,0,6,0,0,0,0,116,26,72,212
20101100142,0,0,10,10,0,0,3,3,13,8,0,24,26,9,5,37,19,0,0,18,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,59,18,20,97,0,0,13,13,0,0,6,6,20,8,4,31,31,3,5,39,11,0,0,14,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,64,16,24,103,0,0,16,16,0,0,14,11,30,17,4,52,53,14,7,76,33,0,3,37,7,0,0,3,4,0,0,7,0,0,0,3,0,0,0,0,125,34,46,202
20101100201,0,0,32,32,0,0,9,13,10,3,6,25,5,3,5,14,27,7,3,40,29,0,5,35,22,0,8,23,20,0,5,19,0,0,0,0,105,21,77,203,0,0,22,22,0,0,6,8,4,6,10,24,13,3,9,19,35,6,14,57,24,4,7,36,20,4,9,32,12,0,14,24,0,0,6,6,105,25,89,228,0,0,56,56,0,3,16,23,10,16,20,45,20,3,13,33,58,11,21,95,53,7,8,71,35,4,18,58,29,0,12,50,0,0,6,4,214,44,170,433
20101100202,0,0,10,10,0,0,4,4,4,0,0,7,7,0,6,12,7,3,0,12,19,0,4,19,13,0,4,19,14,0,3,22,6,0,0,6,74,7,36,117,0,0,11,11,0,0,3,3,4,0,0,4,8,0,0,11,14,4,12,23,19,0,3,27,20,0,3,26,10,0,14,23,4,0,0,7,73,9,52,136,0,0,25,25,0,0,4,4,10,0,0,14,20,0,3,27,27,6,10,37,35,3,3,43,34,0,7,48,25,0,14,40,7,0,6,9,152,11,89,247
20101100203,0,0,13,13,0,0,3,8,7,5,15,15,8,0,9,15,18,6,4,26,14,0,4,30,15,0,5,21,15,0,0,12,0,0,0,4,79,14,54,144,0,0,15,15,0,0,7,7,9,4,6,14,11,0,10,23,17,3,10,36,19,0,3,23,17,0,16,29,8,0,12,17,5,0,8,10,79,10,86,172,0,0,23,23,0,0,16,16,11,7,18,29,20,3,19,36,35,10,14,56,38,5,13,52,36,0,22,57,24,0,16,33,6,0,3,11,159,26,139,322
20101100204,0,0,12,12,0,0,10,10,7,7,5,15,13,0,5,21,24,0,6,32,28,0,3,35,19,0,3,25,22,4,11,36,4,0,4,9,128,12,53,190,0,0,26,26,0,0,12,11,13,3,5,19,16,5,3,30,26,5,12,34,33,4,12,45,22,0,18,42,23,0,21,43,0,0,13,13,131,14,123,260,0,0,36,36,0,0,19,20,18,7,10,35,31,3,13,48,47,0,19,65,63,5,11,80,42,0,19,64,49,4,29,81,6,0,17,22,257,21,174,454
20101100205,0,0,15,15,0,0,10,11,8,9,11,27,19,10,3,31,15,6,10,24,21,0,8,33,12,0,5,20,13,0,8,20,0,0,0,0,87,27,78,190,0,0,14,14,0,3,12,16,16,5,17,41,22,10,14,39,10,3,13,28,17,0,15,30,13,0,13,34,7,0,10,21,0,0,7,7,88,25,107,223,0,0,30,30,0,6,18,25,22,18,29,66,42,12,20,75,23,10,24,55,37,4,19,60,36,0,18,53,18,0,15,36,0,0,9,10,178,45,189,412
20101100206,0,0,10,10,0,0,8,8,0,0,7,9,12,0,7,19,24,6,3,25,10,0,6,10,12,0,0,13,9,0,0,5,3,0,0,3,71,8,36,107,0,0,35,35,0,0,8,8,4,0,6,8,15,0,0,14,23,0,5,29,9,0,3,14,12,0,7,18,9,0,9,14,0,0,0,0,70,5,67,139,0,0,38,38,0,0,19,19,0,0,9,14,27,0,7,32,42,4,8,56,21,5,8,29,27,0,8,37,11,0,8,24,3,0,0,7,143,9,100,251
