SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
20601149520,0,9,27,30,18,10,0,0,0,90,0,13,7,6,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,33,35,21,15,0,0,0,124,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,24,39,34,20,14,0,0,0,133,9,9,3,3,3,0,6,5,0,39,0,0,0,0,0,0,0,0,0,4,9,27,43,38,28,16,6,8,0,174,0,3,33,18,13,9,0,0,0,79,3,3,8,8,11,0,0,0,0,33,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,49,23,30,8,6,0,0,119,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20601149521,0,6,24,15,18,8,0,0,0,73,0,8,5,17,0,4,0,0,0,34,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,31,34,21,14,6,0,0,119,0,0,7,0,6,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,3,3,0,6,0,0,0,0,13,0,17,36,36,23,17,6,0,0,132,8,8,4,3,3,5,15,8,8,63,0,0,0,0,0,0,0,0,0,6,8,20,44,43,28,20,20,10,9,205,0,3,24,18,5,4,0,0,0,58,0,17,17,11,9,4,0,0,0,54,0,0,5,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,50,30,14,7,0,0,0,126,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5
20601149522,0,0,33,42,18,11,0,0,0,105,0,5,11,7,9,5,0,0,0,28,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,41,51,27,12,0,0,0,149,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,47,56,27,12,0,0,0,150,0,8,9,0,0,4,10,4,0,32,0,0,6,0,0,0,0,0,0,7,0,9,53,59,30,21,10,4,0,187,0,3,32,24,11,6,0,0,0,82,0,13,15,20,10,3,5,0,0,67,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,21,52,52,21,17,9,0,0,158,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4
20601149523,0,3,27,19,5,4,0,0,0,66,0,4,4,7,4,0,0,0,0,18,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,33,33,8,3,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,39,33,10,4,3,0,0,89,8,0,9,9,4,7,4,0,4,31,0,0,3,4,0,0,0,0,0,9,6,8,48,39,17,9,11,0,4,135,0,3,30,20,0,0,3,0,0,63,0,10,16,14,0,0,0,0,0,44,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,52,38,8,0,3,0,0,112,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,4,0,7,5,0,0,0,0,0,0,10
20601149524,0,0,63,42,10,0,0,0,0,109,0,4,10,7,0,4,0,0,0,26,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,79,47,7,3,0,0,0,142,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,9,82,46,7,3,0,0,0,151,0,0,4,0,0,8,5,0,0,18,0,0,4,3,0,4,0,0,0,8,0,13,83,52,15,9,0,0,0,186,0,5,47,26,13,6,0,0,0,98,0,5,26,12,3,3,0,0,0,52,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,15,78,41,12,5,0,0,0,154,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,0,10
20601149525,0,7,48,33,23,9,0,0,0,115,3,3,27,11,3,7,0,0,0,51,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,15,74,38,22,9,0,0,0,177,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,15,3,20,82,41,26,9,0,0,0,187,7,6,3,4,9,6,11,14,0,62,0,0,8,3,4,0,0,0,0,14,10,25,92,41,40,20,20,14,0,269,0,5,47,28,23,8,0,0,0,109,4,18,20,24,10,0,0,0,0,80,0,3,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,21,75,50,36,10,3,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4
20601149526,0,4,30,25,17,15,0,0,0,89,0,9,15,9,0,8,5,0,0,36,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,44,35,22,22,4,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,7,0,10,47,39,20,22,4,0,0,138,3,6,3,0,4,3,10,6,6,35,0,0,3,0,0,0,0,0,0,5,3,12,48,37,24,24,14,13,6,174,0,3,30,10,20,9,0,0,0,72,0,12,18,8,3,8,4,0,0,47,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,51,20,21,16,3,0,0,134,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4
20601149527,0,3,34,29,15,10,0,0,0,98,0,4,10,12,3,0,3,0,0,29,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,42,37,20,17,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,7,50,41,19,14,3,0,0,141,8,4,6,0,3,5,6,3,4,37,0,0,3,0,0,0,0,0,0,8,6,11,56,42,29,23,8,3,4,179,0,0,30,16,26,8,0,0,0,84,0,12,18,20,12,3,0,0,0,59,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,51,40,34,12,0,0,0,147,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
20601149528,0,0,19,31,18,5,0,0,0,65,3,9,4,6,5,4,3,0,0,36,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,28,37,18,4,3,0,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,28,37,20,4,3,0,0,107,0,0,5,9,15,25,16,5,3,78,0,0,0,0,0,0,0,0,0,3,0,16,38,41,33,29,21,5,5,192,0,7,28,14,9,8,0,0,0,63,3,15,18,8,7,11,0,0,0,58,0,7,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,27,48,21,19,17,0,0,0,143,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7
20601149529,0,9,52,41,9,8,0,0,0,115,0,8,22,5,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,21,80,44,15,8,0,0,0,172,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,3,6,0,0,0,0,0,8,0,17,84,46,15,8,0,0,0,180,4,3,10,3,0,3,3,4,0,23,0,0,5,0,0,0,0,0,0,6,3,23,98,51,18,12,6,4,0,218,0,5,51,27,12,5,0,0,0,103,0,12,19,9,0,0,0,0,0,44,0,0,6,0,3,0,0,0,0,10,0,0,5,0,0,0,0,0,0,5,0,20,75,36,13,6,5,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
20601149530,0,0,28,12,21,7,3,0,0,70,5,5,12,0,4,3,0,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,7,39,16,26,11,0,0,0,114,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,9,8,39,16,26,13,0,0,0,120,8,3,4,0,10,0,3,16,0,49,0,0,4,0,0,4,0,0,0,8,17,15,47,19,32,15,12,16,4,175,0,3,31,8,10,9,0,0,0,62,0,9,10,3,10,9,4,0,0,50,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,40,18,29,20,9,0,0,116,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6
20601149531,0,3,28,30,21,13,7,0,0,97,0,5,8,6,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,34,38,24,12,5,0,0,127,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,14,37,38,25,12,5,0,0,135,0,0,0,0,3,4,6,11,0,22,0,0,0,0,4,0,0,0,0,6,4,13,34,38,28,16,16,11,0,163,0,13,23,18,15,12,0,0,0,81,4,12,9,16,7,3,0,0,0,55,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,25,30,36,25,22,3,0,0,143,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
20601149532,0,0,20,21,6,7,7,0,0,62,0,6,5,4,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,30,24,11,15,6,0,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,31,28,10,15,6,0,0,103,0,0,5,3,7,0,11,7,6,42,0,0,0,0,0,0,0,0,0,0,6,14,34,31,20,14,22,7,6,145,0,4,25,15,4,5,0,0,0,53,0,4,13,8,5,7,0,0,0,43,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,39,27,10,14,5,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20601149601,0,11,33,36,26,8,4,0,0,120,0,12,13,9,3,3,0,0,0,37,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,50,43,35,12,3,0,0,168,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,7,0,5,4,0,3,0,0,0,0,12,0,21,55,47,38,12,3,0,0,178,6,8,8,4,3,5,8,9,0,52,0,0,3,4,0,0,4,0,0,12,12,35,64,47,40,21,10,7,0,244,0,7,47,30,25,9,0,0,0,117,11,16,28,16,17,12,0,0,0,94,0,0,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,11,29,72,46,37,18,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9
20601149602,0,8,43,31,30,13,3,0,0,127,3,7,25,5,12,5,3,0,0,60,0,0,7,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,19,75,37,43,14,8,0,0,199,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,9,5,22,75,41,43,14,8,0,0,208,3,4,3,0,0,8,9,12,3,48,0,0,10,0,0,0,0,3,0,14,7,26,89,41,46,27,17,17,3,273,0,5,35,11,16,13,4,0,0,81,4,17,17,15,9,4,0,0,0,66,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,20,52,32,24,23,8,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7
20601149603,0,3,31,21,18,3,0,0,0,72,0,3,8,8,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,42,24,18,7,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,44,24,23,7,0,0,0,107,4,0,0,3,5,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,4,10,45,28,22,12,3,0,0,123,0,10,39,16,10,4,0,0,0,74,0,6,16,3,9,3,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,16,54,27,18,7,0,0,0,116,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
20601149604,0,8,62,32,11,3,0,0,0,119,0,19,17,10,4,0,0,0,0,57,0,3,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,84,47,17,3,0,0,0,183,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,7,0,26,92,51,17,3,0,0,0,191,0,4,12,6,4,6,0,6,0,35,0,0,0,0,0,0,0,0,0,8,0,34,100,53,26,7,3,6,0,233,0,7,67,23,9,4,0,0,0,106,0,18,22,11,4,0,0,0,0,62,0,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,25,94,33,11,10,0,0,0,181,0,3,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,8
20601149605,0,7,81,36,20,14,3,0,0,151,3,9,11,14,3,5,0,0,0,46,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,25,93,46,24,15,7,0,0,211,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,6,7,0,0,0,0,0,0,10,3,24,104,49,23,15,7,0,0,216,8,7,9,3,0,10,11,0,0,50,0,6,11,8,5,0,0,0,0,31,14,39,125,56,28,28,9,5,3,296,0,12,63,30,12,10,0,0,0,128,4,24,40,17,19,4,0,0,0,101,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,37,107,45,24,15,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,11
20601149606,0,13,52,26,10,10,4,0,0,116,0,18,11,5,7,4,3,0,0,55,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,37,65,31,22,11,7,0,0,179,0,5,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,10,0,4,7,0,0,3,0,0,0,12,0,40,73,35,21,15,11,0,0,198,4,7,4,0,0,0,9,5,3,40,0,0,4,0,0,0,0,0,0,7,7,45,79,41,25,19,20,5,3,241,0,3,38,19,11,3,0,0,0,70,0,16,23,17,0,0,5,0,0,62,0,0,7,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,21,60,39,12,10,5,0,0,140,0,0,3,0,0,3,0,0,0,9,4,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,0,0,14
20601149607,0,3,47,31,21,6,0,0,0,105,0,5,20,8,5,4,6,0,0,52,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,72,41,26,19,6,0,0,167,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,11,5,11,73,42,25,23,4,0,0,183,4,0,8,6,4,21,33,19,3,100,0,0,5,9,3,6,12,10,0,38,12,11,87,54,30,49,48,26,5,319,0,4,64,34,11,7,0,0,0,124,3,3,24,20,8,4,3,0,0,63,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,90,58,21,11,6,0,0,196,0,0,9,0,0,0,0,0,0,9,0,6,5,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,12
20601149608,0,6,36,29,10,7,0,0,0,88,0,6,5,4,3,5,0,0,0,27,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,14,51,34,13,7,0,0,0,130,0,6,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,10,3,12,53,34,14,7,0,0,0,132,0,4,3,0,0,4,4,7,3,31,0,0,4,0,0,0,0,0,0,9,3,18,61,36,24,17,9,7,3,169,0,4,38,23,9,10,0,0,0,87,0,18,24,12,3,6,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,61,39,14,11,0,0,0,149,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,6,0,4,5,0,0,3,0,0,0,7
20601149609,0,8,12,18,7,3,0,0,0,52,0,8,11,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,21,11,6,0,0,0,80,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,10,25,21,11,6,0,0,0,78,7,0,4,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,6,14,33,24,11,9,0,0,0,103,0,5,24,12,3,3,0,0,0,45,0,12,9,8,6,4,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,36,25,5,10,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20601149610,0,7,50,37,12,4,0,0,0,105,0,11,16,12,6,4,0,0,0,58,0,3,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,19,75,46,17,10,0,3,0,179,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,3,20,78,51,20,10,0,3,0,186,8,8,4,0,0,6,18,6,3,52,0,4,4,0,0,0,0,0,0,11,7,31,91,53,22,18,20,9,3,253,0,5,51,23,10,11,3,0,0,107,3,14,24,15,8,6,0,0,0,68,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,26,77,43,22,11,6,0,0,186,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20601149611,0,4,61,48,18,12,0,0,0,142,6,11,18,12,4,4,0,0,0,51,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,79,56,24,13,3,0,0,195,0,0,4,9,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,14,0,14,82,63,28,13,3,0,0,211,5,3,10,8,4,8,10,8,0,45,0,0,0,0,6,0,0,0,0,7,4,16,92,69,37,23,8,6,0,263,0,3,63,41,18,12,3,0,0,142,0,9,23,13,12,4,4,0,0,71,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,20,91,54,33,15,3,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20601149612,0,0,43,39,14,8,0,0,0,111,7,16,28,9,4,0,0,0,0,62,0,0,3,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,19,74,51,18,7,0,0,0,180,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,0,10,7,25,78,50,18,7,0,0,0,187,0,6,3,0,0,4,4,3,5,23,0,0,3,0,0,0,0,0,0,6,7,29,85,58,18,14,4,3,5,217,0,7,60,30,11,7,0,0,0,110,8,24,26,9,7,5,0,0,0,81,0,3,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,30,89,47,16,8,0,0,0,202,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8
20601149613,0,9,37,16,15,4,0,0,0,82,0,8,9,9,3,3,5,0,0,40,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,16,51,25,18,5,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,20,52,31,22,5,4,0,0,134,3,4,4,0,5,0,3,0,5,27,0,3,3,4,0,0,0,0,0,15,5,23,63,39,29,8,4,0,5,178,0,4,28,4,10,4,0,0,0,57,0,7,21,8,11,0,0,0,0,46,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,17,54,16,20,4,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20601149614,0,0,44,30,22,12,0,0,0,104,6,3,13,5,3,7,0,0,0,39,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,59,40,21,20,0,0,0,155,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,6,6,60,40,25,21,0,0,0,160,3,3,4,4,6,4,11,8,0,39,0,0,0,0,0,0,0,0,0,4,7,11,70,46,27,24,10,6,0,201,0,0,29,25,11,12,4,0,0,80,0,0,5,14,9,8,4,0,0,44,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,3,42,41,21,29,5,0,0,142,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8
