SA1_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
20101100113,16,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,10,0,0,10,4,0,0,0,0,14,0,3,4,10,5,0,0,0,16,5,0,10,4,0,0,0,0,14,0,0,4,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,0,4,0,6,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,42,7,54,22,8,0,0,0,138
20101100114,16,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,13,3,5,3,3,0,0,0,0,19,3,5,5,3,0,0,0,0,18,0,0,4,0,0,0,0,0,11,3,0,11,4,3,0,0,0,27,0,0,3,4,0,0,0,0,9,5,0,6,7,0,0,0,0,17,0,0,4,5,0,0,0,0,16,0,0,11,8,4,0,0,0,20,4,0,5,8,0,0,0,0,18,0,0,3,3,0,0,4,0,13,0,0,4,0,4,0,0,0,12,0,0,3,6,0,0,0,0,4,69,11,70,50,16,3,3,9,229
20101100118,15,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,10,0,4,0,0,0,0,0,0,7,5,0,8,7,4,0,0,0,17,0,4,7,0,0,0,0,0,15,0,4,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,18,38,19,8,3,0,5,128
20101100119,40,0,0,0,0,0,0,6,40,20,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,3,13,0,3,9,5,0,0,0,0,19,6,8,5,8,0,3,0,0,26,4,0,22,9,0,0,0,0,30,0,0,13,10,8,0,0,0,39,4,8,16,14,0,0,0,0,39,0,0,8,4,4,4,0,0,21,0,0,10,4,0,0,0,0,13,0,0,7,0,0,0,0,0,10,0,0,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,27,80,66,14,7,6,3,293
20101100120,34,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,6,21,4,4,0,3,0,0,0,0,18,3,9,8,5,0,0,0,0,24,3,3,20,5,3,0,0,0,42,3,3,11,10,3,0,0,0,30,0,4,7,4,3,0,0,0,27,0,0,0,9,0,0,0,0,12,3,0,9,3,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,4,10,0,0,0,0,0,12,0,0,3,3,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,7,71,34,66,56,15,0,0,13,259
20101100121,28,0,0,0,0,0,0,4,35,16,0,0,0,0,0,0,3,18,10,6,0,0,0,0,0,4,16,4,4,3,0,0,0,0,0,10,0,0,9,3,0,0,0,0,24,4,0,19,11,7,0,0,0,45,6,0,10,10,3,0,0,0,29,0,0,8,9,0,0,0,0,26,3,7,7,3,0,0,0,0,21,0,0,3,0,0,0,0,0,14,0,0,6,3,4,0,0,0,9,0,0,0,3,0,0,0,0,11,0,0,7,6,0,4,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,69,18,88,55,18,5,0,12,265
20101100124,22,0,0,0,0,0,0,3,28,17,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,6,0,0,0,0,0,7,0,0,15,10,5,0,0,0,25,0,0,7,7,4,0,0,6,23,0,5,13,4,0,0,0,0,21,0,0,8,0,0,0,0,0,17,0,0,6,0,3,0,0,0,16,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,45,13,61,28,11,3,0,13,184
20101100125,26,0,0,0,0,0,0,4,30,10,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,7,3,3,8,5,0,0,0,0,19,3,7,16,3,3,0,0,0,26,0,3,11,9,3,0,0,0,22,0,0,6,5,3,3,0,0,27,4,0,4,3,0,3,0,0,13,6,0,9,3,0,0,0,0,21,4,0,3,4,0,0,0,0,16,0,0,7,5,0,0,0,0,12,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,27,74,37,11,5,4,9,223
20101100126,16,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,10,4,3,4,6,0,0,0,0,16,8,8,5,7,0,0,0,0,24,4,4,14,3,0,0,0,0,22,0,4,11,5,0,0,0,0,22,0,3,12,3,0,0,0,0,27,5,8,6,12,0,0,0,0,27,0,0,4,10,5,0,0,0,22,5,0,6,10,0,0,0,0,28,5,0,9,3,0,0,0,0,19,3,0,10,3,0,0,0,0,19,0,0,5,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,71,33,91,74,8,7,0,6,292
20101100127,18,0,0,0,0,0,0,0,20,31,3,0,0,0,0,0,5,31,23,5,3,0,0,0,0,0,30,14,8,10,3,0,0,0,0,33,8,0,8,5,0,0,0,0,26,0,0,8,6,0,0,0,5,20,0,3,3,8,3,0,0,0,14,0,0,7,6,0,0,0,0,12,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,23,61,34,12,0,0,3,234
20101100128,10,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,7,0,7,8,3,0,0,0,0,20,0,0,11,4,0,5,0,0,17,5,0,3,3,0,0,0,0,8,0,0,4,7,0,0,0,0,17,5,0,4,0,0,0,0,0,13,0,0,7,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,9,0,0,6,0,0,0,0,0,8,0,0,0,4,4,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,7,40,14,52,24,15,3,7,0,155
20101100129,12,0,0,0,0,0,0,4,9,14,0,0,0,0,0,0,0,21,11,3,5,0,0,0,0,0,24,11,6,7,6,0,0,0,0,27,4,3,14,3,4,0,0,0,28,0,3,7,0,0,0,0,0,10,0,3,4,4,0,0,0,3,20,0,5,4,3,0,0,0,0,15,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,12,0,0,0,10,0,0,0,0,13,0,0,8,3,4,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,50,36,61,25,7,0,6,7,194
20101100130,10,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,7,13,7,0,0,0,0,0,0,17,3,4,9,0,0,0,0,0,15,4,6,14,5,0,0,0,0,19,0,3,12,4,0,0,0,0,22,0,0,7,0,0,0,0,0,12,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,49,11,5,0,3,0,125
20101100131,3,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,10,4,8,5,3,0,0,0,0,20,0,0,10,5,0,0,0,0,15,4,0,4,0,3,0,0,0,13,0,6,3,4,0,0,0,0,9,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,9,0,0,3,7,0,0,0,0,10,0,0,4,0,0,0,0,0,11,0,0,6,3,0,0,0,0,10,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,45,30,8,0,4,3,143
20101100132,28,0,0,0,0,0,0,6,35,39,0,3,0,0,0,0,0,45,32,16,6,0,0,0,0,0,47,17,9,10,5,0,0,0,0,40,14,12,18,3,0,0,0,3,54,6,6,16,10,4,0,0,0,44,0,0,9,0,0,0,0,0,18,4,6,12,3,0,3,0,0,23,0,4,8,0,0,0,0,3,18,0,0,5,0,3,0,0,0,12,0,0,6,3,5,0,0,0,12,0,0,3,4,0,0,0,0,8,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,58,93,41,20,7,4,24,378
20101100133,17,0,0,0,0,0,0,4,16,14,0,0,0,0,0,0,0,20,13,4,0,0,0,0,0,6,21,4,0,6,0,0,0,0,0,18,4,9,7,0,0,0,0,0,20,6,0,4,0,3,0,0,0,13,0,0,13,3,0,0,0,0,17,0,0,3,3,0,0,0,0,9,3,0,7,0,0,0,0,0,9,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,4,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,23,50,17,6,0,0,11,165
20101100134,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,4,3,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,0,0,8,0,0,0,0,6,16,3,0,4,0,4,0,0,0,14,0,0,4,4,0,0,0,3,5,0,0,0,0,3,0,0,0,4,23,10,34,11,13,3,0,8,107
20101100135,12,0,0,0,0,0,0,0,12,20,3,0,0,0,0,0,0,20,12,3,6,0,0,0,0,0,23,0,10,6,4,0,0,0,0,18,8,8,12,4,0,0,0,0,34,0,4,6,3,0,0,0,0,11,0,7,7,0,0,0,3,0,16,0,0,4,0,0,0,0,0,10,0,4,4,3,0,0,0,0,10,0,4,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,33,55,19,0,0,0,0,179
