SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
20101100113,0,0,0,0,0,0,4,4,0,9,6,0,0,6,0,0,4,4,0,21,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,4,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,4,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,20,14,8,9,15,14,8,3,0,91,0,0,0,0,6,0,0,0,0,7,28,27,4,17,30,19,22,10,6,161,0,0,0,0,0,0,5,7,0,11,0,5,0,0,0,4,6,0,0,14,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,0,3
20101100114,0,0,0,0,7,4,4,4,3,22,6,9,7,5,4,0,3,0,0,22,0,0,0,0,0,0,5,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,8,0,0,0,0,0,0,6,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,5,7,3,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,9,9,0,5,0,4,0,0,0,27,36,29,22,17,14,15,10,5,4,141,0,0,4,0,0,0,4,0,0,17,49,41,28,27,29,22,31,21,5,253,0,0,0,0,8,6,8,14,0,35,7,6,4,6,0,4,4,5,0,32,0,0,0,0,5,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,10
20101100118,0,0,0,0,6,0,6,0,0,12,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,4,3,0,21,24,20,8,12,19,12,4,0,0,88,3,0,0,0,3,0,0,0,0,12,29,24,11,21,33,16,10,11,0,156,0,0,0,0,0,5,3,3,0,18,3,5,4,7,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4
20101100119,0,0,5,3,0,9,0,3,0,21,12,5,3,7,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,5,0,18,0,0,0,0,7,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,6,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,4,3,0,4,4,10,0,0,0,29,91,53,21,33,44,26,9,4,0,277,6,3,3,4,6,0,0,0,0,26,115,67,31,51,72,49,16,14,0,411,0,0,0,0,6,9,5,5,0,18,7,3,0,7,9,6,0,0,0,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5
20101100120,0,0,0,0,0,4,3,0,0,9,18,6,3,7,6,0,0,0,0,38,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,0,18,3,0,0,0,0,0,5,3,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,4,0,7,4,0,0,0,0,24,61,26,23,29,11,13,0,0,0,172,6,8,3,0,0,0,0,0,0,18,106,36,36,48,27,23,10,10,0,293,0,0,0,4,3,6,6,9,7,35,11,4,6,3,6,0,3,0,0,41,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8
20101100121,0,0,0,0,0,7,0,3,0,23,5,3,3,5,0,9,3,0,0,33,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,16,0,0,0,0,0,3,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,4,5,7,0,5,0,0,0,32,0,0,0,0,0,0,4,0,0,8,9,0,0,4,4,9,0,3,0,28,78,42,19,32,24,15,10,3,0,221,7,5,0,0,4,0,0,0,0,20,104,61,30,45,38,41,25,18,0,362,0,0,0,0,10,4,9,9,0,27,3,3,0,11,4,3,5,0,0,38,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,5
20101100124,0,0,0,0,4,5,4,0,0,13,15,4,0,8,4,0,0,3,0,29,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,4,5,4,0,0,4,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,3,4,0,0,12,42,40,5,15,25,13,8,4,0,145,3,3,0,3,3,0,0,0,0,17,61,41,6,28,40,21,14,11,5,231,0,0,0,3,0,4,0,0,0,14,6,6,0,3,12,6,0,0,0,32,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100125,0,0,0,5,0,0,10,6,0,13,4,5,0,0,4,3,8,0,0,26,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,17,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,8,3,0,6,3,3,0,0,26,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,7,5,4,0,23,70,18,18,32,17,15,3,0,0,177,0,5,6,3,3,0,0,6,0,20,83,44,24,39,41,27,26,9,3,289,0,0,0,0,5,4,13,4,0,23,8,8,0,3,7,3,3,0,0,38,0,0,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,12,0,0,0,0,0,0,5,0,0,5
20101100126,0,0,0,0,4,0,8,5,0,24,6,6,4,0,0,0,3,0,0,17,0,0,0,0,0,0,8,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,10,3,5,22,0,0,0,0,4,3,10,9,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,3,0,0,0,4,4,6,3,0,30,0,0,0,0,0,0,0,0,0,6,0,0,5,4,0,3,4,0,0,14,47,30,8,23,29,27,15,9,0,188,4,0,0,0,3,4,0,6,0,18,61,37,15,35,47,51,51,27,3,321,0,0,0,0,0,13,18,7,3,35,0,0,0,0,6,0,5,0,0,18,0,0,0,0,0,3,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,4,4,8,0,13
20101100127,0,0,0,0,0,3,3,0,0,11,6,3,3,7,5,0,0,0,0,26,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,8,5,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,7,0,0,0,18,59,27,45,31,16,8,3,0,0,191,3,0,3,5,5,0,0,0,0,18,73,37,60,46,24,19,6,9,0,287,0,0,0,0,3,0,6,0,0,22,5,9,17,6,4,0,4,0,0,47,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4
20101100128,0,0,0,0,4,0,0,4,0,13,10,0,0,7,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,4,0,5,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,5,0,0,0,13,46,17,24,17,8,4,9,0,0,120,0,3,0,0,0,0,0,0,0,3,54,25,26,25,21,6,10,12,0,181,0,0,0,0,5,0,10,8,4,33,8,6,0,5,3,0,0,0,0,23,0,0,0,3,3,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,12
20101100129,0,4,0,0,5,0,3,0,0,13,4,0,5,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,3,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,7,4,0,0,3,0,0,0,0,14,55,27,31,30,19,3,6,3,0,168,6,3,3,0,0,0,0,0,0,12,71,36,42,37,27,14,11,9,0,246,0,0,0,0,13,3,7,5,0,27,4,0,4,7,0,0,0,0,0,20,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
20101100130,0,0,0,0,0,3,0,0,0,5,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,40,21,28,19,4,9,0,0,0,127,0,0,3,0,0,0,0,0,0,11,58,26,38,31,13,8,4,0,0,168,0,0,0,0,0,4,4,0,0,4,0,4,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
