POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
210011227,0,4,0,0,0,0,7,0,3,5,8,4,0,5,0,24,0,8,5,9,6,5,0,0,32,0,20,42,21,13,3,4,0,97,0,6,35,32,8,10,0,0,96,0,0,41,29,17,6,0,0,89,0,0,40,40,20,14,0,0,115,0,0,65,114,58,27,6,0,270,0,0,10,28,23,9,4,0,73,0,0,5,32,28,22,3,0,90,0,0,0,0,0,0,0,0,3,6,46,257,308,180,91,20,0,912,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,9,6,0,0,0,0,0,0,19,5,13,3,0,0,0,0,0,29,0,17,14,0,0,0,0,0,39,0,19,31,14,8,5,4,0,87,0,15,44,27,20,10,6,0,115,0,5,26,26,13,5,0,0,77,0,0,13,13
210011228,10,8,9,5,5,0,33,0,6,26,15,17,8,5,0,70,0,23,35,29,16,13,4,4,125,3,27,101,50,37,10,10,0,238,0,24,122,74,41,33,6,0,299,0,6,89,91,69,38,9,0,303,0,0,57,63,52,25,3,0,198,0,5,82,140,113,62,22,0,429,0,0,10,29,32,8,3,0,79,0,0,9,31,40,20,8,0,101,0,7,0,0,5,3,0,0,15,7,104,555,541,437,230,74,9,1951,0,0,6,0,4,3,0,0,18,0,3,0,0,0,0,0,0,10,0,0,4,0,0,0,5,0,14,6,8,3,5,13,6,3,0,38,31,22,23,4,5,7,3,0,91,44,78,26,18,9,10,4,0,192,26,101,66,28,23,22,9,0,271,16,100,148,69,67,47,8,0,453,7,98,204,106,129,83,16,0,642,0,36,182,129,109,72,14,0,545,0,22,155,124
210011230,4,3,3,0,3,0,17,0,0,11,10,3,6,0,0,33,0,4,13,15,12,10,5,0,50,0,11,22,30,14,11,4,0,84,0,0,38,17,15,10,4,0,77,0,0,36,32,24,8,4,0,105,0,0,15,21,22,17,0,0,80,0,0,24,44,34,37,6,0,142,0,0,8,7,8,3,3,0,27,0,0,7,15,12,3,0,0,40,0,0,0,0,3,0,0,0,8,3,24,175,193,168,109,30,7,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,8,0,0,0,0,3,0,0,0,6,6,10,3,4,5,0,3,0,31,0,12,6,7,7,0,3,0,26,0,14,14,7,3,7,4,0,56,0,6,12,9,9,7,0,0,32,0,0,9,3,8,5,0,0,33,0,4,9,11
210011231,4,0,7,9,0,0,22,0,3,8,3,3,5,0,0,25,0,0,11,9,4,6,0,0,35,0,0,12,13,7,13,4,0,52,0,6,27,14,7,10,5,0,75,0,0,32,19,7,9,4,0,78,0,0,11,17,11,12,0,0,49,0,0,17,28,20,21,5,0,94,0,0,0,7,5,0,0,0,16,0,0,0,5,5,3,0,3,21,0,0,0,0,4,0,4,0,5,6,33,125,129,95,92,37,5,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,0,5,5,5,0,3,0,0,17,0,4,4,7,7,0,0,0,21,0,0,10,8,0,4,0,0,29,0,0,10,9,5,7,0,0,24,0,0,5,5,6,3,0,0,12,0,0,9,7
210011533,3,8,0,3,0,0,12,0,0,4,6,5,0,3,0,23,0,0,5,6,3,3,0,0,15,0,4,15,4,0,0,3,0,30,0,3,15,13,10,8,0,0,48,0,0,9,13,0,9,0,0,37,0,0,7,10,11,10,3,0,39,0,0,9,22,5,9,0,0,49,0,0,0,4,4,0,0,0,15,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,11,82,99,48,48,12,3,312,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,3,0,0,0,15,4,0,3,0,3,8,0,0,18,0,0,3,3,7,5,0,0,20,0,7,15,3,0,3,0,0,29,0,8,10,0,9,3,4,0,31,0,4,8,3,5,5,0,0,22,0,0,8,5
210011534,7,7,4,4,0,0,20,0,0,7,7,7,4,7,0,28,0,0,14,4,6,8,0,0,43,0,5,19,18,12,5,10,0,64,0,4,18,16,13,9,3,0,60,0,5,28,11,20,23,9,0,93,0,0,25,22,20,11,4,0,82,0,0,16,55,55,33,16,0,176,0,0,4,4,10,7,0,0,26,0,0,3,11,13,11,7,0,50,0,0,6,0,0,0,0,0,7,12,34,145,167,157,119,52,3,691,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,11,3,0,0,3,3,4,0,0,11,0,4,0,3,3,0,3,0,19,0,7,8,10,0,4,0,0,31,0,10,13,4,11,4,4,4,55,0,0,13,14,10,7,0,0,42,0,0,5,3,8,0,4,0,28,0,0,7,10
210021232,5,4,15,6,9,0,38,0,0,9,18,17,6,4,0,61,0,3,15,20,21,11,0,0,74,0,6,24,23,9,11,11,0,87,0,10,39,25,18,16,0,0,114,0,5,43,25,24,16,6,0,122,0,0,24,30,27,17,0,0,100,0,0,18,46,40,31,13,0,147,0,0,6,9,15,3,4,0,29,0,0,8,10,16,16,0,0,53,0,0,0,0,0,0,0,0,3,6,42,193,226,205,145,61,3,882,0,0,0,0,4,0,0,0,5,9,0,0,0,0,0,0,0,17,4,0,0,0,0,4,0,0,15,0,7,8,7,0,4,0,0,21,15,7,10,8,6,0,0,0,42,17,14,4,13,12,6,3,0,70,9,30,8,24,7,10,0,0,83,0,33,23,19,16,7,0,0,103,0,13,39,23,24,17,0,0,118,0,9,21,17,15,11,0,0,72,0,4,18,21
210021233,0,6,0,0,4,0,13,0,0,0,4,0,9,3,0,12,0,0,0,0,0,5,4,0,15,0,0,6,7,9,6,0,0,31,0,0,5,0,8,4,0,0,22,0,0,7,10,5,0,5,0,30,0,0,3,10,14,7,0,0,35,0,0,5,10,18,11,0,0,42,0,0,0,6,0,6,0,0,9,0,0,0,7,9,4,3,0,20,0,0,0,0,0,0,0,0,0,0,3,38,66,67,51,28,3,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,15,0,8,3,0,0,7,0,0,15,0,0,4,5,0,5,5,0,16,0,4,4,0,7,6,3,0,23,0,0,0,3,6,3,0,0,14,0,0,3,4
210021234,0,3,0,3,0,0,10,0,0,0,5,3,4,0,0,15,0,0,0,3,7,0,5,0,6,0,0,0,5,8,9,0,0,17,0,0,3,0,0,6,0,0,12,0,0,0,0,3,0,7,0,12,0,0,3,0,5,3,0,0,12,0,0,0,3,6,3,4,0,17,0,0,0,3,0,0,0,0,7,0,0,0,0,0,5,0,0,9,0,0,0,0,0,4,0,0,4,3,4,19,24,41,33,12,3,135,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,10,3,4,0,0,0,4,3,0,15,0,9,0,3,4,6,0,0,21,0,8,3,8,3,4,0,0,24,0,4,9,9,4,13,0,0,38,0,3,8,5,6,0,0,0,20,0,5,3,0
210021235,4,0,0,3,0,0,12,0,0,5,9,0,7,4,0,21,0,0,7,7,6,4,0,0,21,0,0,13,12,3,10,7,0,40,0,0,18,14,13,4,4,0,44,0,0,17,14,6,0,0,0,45,0,0,6,10,6,6,0,0,33,0,0,0,14,17,9,4,0,51,0,0,0,4,6,4,0,0,14,0,0,0,3,11,3,0,0,22,0,0,0,0,3,0,0,0,6,0,4,70,83,92,61,27,12,345,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,17,0,6,3,3,11,3,0,0,23,6,0,0,6,3,4,0,0,10,15,10,5,0,0,6,4,0,33,4,14,9,10,8,4,0,0,48,8,12,12,9,10,12,4,0,65,3,6,19,0,4,6,0,0,45,0,4,13,8,14,3,0,0,39,0,3,7,3
210031236,10,11,7,6,0,0,34,0,4,16,8,13,3,0,0,44,0,4,17,12,16,8,0,5,59,0,7,42,24,14,9,4,0,104,0,8,30,21,15,11,0,0,84,0,4,37,22,19,6,4,0,92,0,0,15,16,17,21,3,0,77,0,0,34,34,26,27,0,0,119,0,0,0,6,9,4,0,0,16,0,0,0,4,0,0,0,0,15,0,0,0,5,0,3,0,0,7,5,39,224,175,138,109,26,9,727,0,0,0,4,0,0,0,0,3,3,4,3,0,4,0,0,0,10,4,0,0,0,3,0,0,0,13,5,3,8,7,5,3,0,0,34,7,12,5,7,10,5,3,0,57,6,17,8,10,16,19,5,0,81,4,27,32,22,19,18,4,0,126,0,21,47,28,25,23,7,0,152,0,14,53,49,49,31,8,0,200,0,5,40,46,31,17,0,0,143,0,9,38,21
210031237,6,5,4,0,0,0,24,0,4,5,11,3,6,0,0,27,0,11,16,10,4,9,0,0,43,0,6,31,17,21,7,0,0,78,0,4,31,14,13,12,0,0,73,0,0,27,24,15,9,3,0,81,0,0,22,19,23,15,0,0,75,0,0,19,14,29,15,0,0,83,0,0,4,0,0,4,4,0,14,0,0,0,5,5,9,0,0,17,0,0,0,0,0,0,0,0,0,5,35,164,136,127,80,15,0,559,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,5,5,0,0,0,15,4,4,3,0,0,0,0,0,16,0,0,3,5,9,3,3,0,18,4,11,4,9,6,0,0,0,33,0,6,6,6,5,3,0,0,33,0,4,12,9,9,7,0,0,42,0,7,13,12,10,9,0,0,45,0,0,12,8,7,11,0,0,37,0,0,6,8
210031439,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,6,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,13,10,6,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,6,0,0,0,0,7,0,0,3,0,0,0,0,0,8,0,0,9,0,0,0,0,0,12,0,0,5,8,7,0,0,0,18,0,4,6,6,7,5,0,0,25,0,0,6,4,3,0,0,0,18,0,0,3,8,3,4,0,0,19,0,0,6,9,5,0,0,0,29,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,8,50,51,32,25,4,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,5,0,5,4,0,3,0,0,17,0,4,9,5,0,0,0,0,18,0,5,3,9,5,0,0,0,14,0,0,7,7,9,3,0,0,27,0,6,6,7,6,12,0,0,38,0,0,11,3
210031535,3,7,7,4,0,3,21,0,3,7,9,7,4,0,0,29,0,5,19,13,11,8,0,0,56,0,0,43,25,15,10,4,0,94,0,8,53,26,23,15,4,0,122,0,3,36,13,12,11,3,0,83,0,0,26,14,11,15,4,0,65,0,0,24,29,14,9,0,0,85,0,0,0,8,3,5,0,0,15,0,0,3,0,5,3,0,0,10,0,0,3,0,0,0,0,0,6,3,30,224,163,113,81,18,3,630,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,9,0,0,0,3,0,5,0,0,10,0,0,3,6,0,0,0,0,16,0,3,8,3,10,9,0,0,25,0,11,5,4,7,5,0,0,37,0,4,21,8,12,0,0,0,45,0,3,17,3,16,8,0,0,50,0,0,12,10,6,3,0,0,31,0,0,9,3
210031536,9,0,4,6,0,0,11,0,0,6,3,4,0,0,0,15,0,3,13,8,3,0,0,0,31,0,0,17,7,4,6,0,0,41,0,0,18,7,7,3,0,0,37,0,0,19,16,5,8,0,0,48,0,0,6,15,5,4,0,0,31,0,0,9,22,11,9,3,0,52,0,0,4,0,4,0,0,0,11,0,0,0,11,4,7,3,0,22,0,0,0,0,0,0,0,0,0,4,11,107,89,53,43,14,4,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,0,9,0,0,5,0,5,0,0,0,13,0,3,0,3,7,3,0,0,20,0,9,9,6,10,4,0,0,27,0,5,0,7,7,0,0,0,20,0,0,3,4,4,5,0,0,17,0,0,0,0
210031537,3,0,0,0,0,0,9,0,3,4,3,4,0,0,0,13,0,0,6,4,3,3,5,0,13,0,0,3,4,0,3,3,0,17,0,0,18,11,8,5,0,0,29,0,0,11,7,8,5,0,0,34,0,0,6,6,4,0,0,0,20,0,0,8,12,7,4,0,0,32,0,0,0,3,3,0,0,0,8,0,0,0,6,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,59,53,45,24,12,0,197,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,12,0,6,7,0,0,0,0,0,15,0,3,8,0,7,0,0,0,21,0,0,4,6,0,0,0,0,9,0,0,0,0
210031538,13,6,0,0,0,0,33,0,4,11,4,4,11,0,0,42,0,8,10,6,8,11,6,0,44,0,11,11,23,11,7,9,0,69,0,9,50,13,16,11,0,0,100,0,5,42,16,26,17,0,0,98,0,0,27,19,14,21,0,0,82,0,0,23,30,30,23,8,0,116,0,0,3,7,6,8,0,0,17,0,0,4,11,20,13,0,0,48,0,0,0,6,0,0,0,0,12,10,42,208,165,145,114,25,6,716,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,4,0,0,0,0,0,11,0,9,0,0,6,0,0,0,23,0,3,9,8,3,3,0,0,28,0,0,8,7,13,8,4,0,46,0,0,20,7,13,10,0,0,54,0,7,9,6,7,7,0,0,37,0,0,7,8
210041240,5,10,0,5,0,0,21,0,3,11,8,0,3,4,0,31,0,9,14,5,10,5,0,0,40,0,3,28,14,14,10,6,0,72,0,8,38,27,19,12,8,0,108,0,0,54,26,19,21,4,0,131,0,0,19,21,20,22,4,0,89,0,0,14,36,27,21,0,0,104,0,0,0,0,0,10,0,0,10,0,0,0,4,11,3,5,0,20,0,0,0,3,0,3,0,0,4,3,21,192,164,120,125,35,6,663,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,5,4,0,3,0,9,6,0,0,0,0,3,0,0,11,12,11,5,4,0,4,0,0,31,3,12,0,0,3,6,0,0,29,0,9,12,11,7,0,0,0,40,0,6,13,5,0,5,0,0,34,0,0,12,7,8,3,3,0,36,0,5,9,8
210041539,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,6,0,3,0,0,0,0,5,0,0,4,3,0,0,0,0,7,0,4,8,0,4,0,0,0,12,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,31,23,12,7,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,5,0,0,0,0,0,9,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,14,0,0,9,3,0,4,0,0,18,0,0,4,0,3,0,0,0,11,0,0,5,0
210041540,6,11,11,4,3,0,32,0,10,9,11,4,3,4,0,44,0,0,27,8,10,6,4,0,65,0,3,34,34,16,6,3,0,98,0,16,51,29,18,11,5,0,126,0,4,51,25,28,15,0,0,122,0,0,34,24,11,13,9,0,96,0,0,33,61,38,14,3,0,147,0,0,10,10,6,12,0,0,29,0,0,3,19,15,16,0,0,61,0,0,0,0,0,0,0,0,7,9,49,271,244,167,108,34,3,877,4,0,3,0,0,3,0,0,10,6,0,0,3,0,0,0,0,9,4,0,0,5,0,0,0,0,12,9,5,9,6,4,5,5,0,31,12,19,9,3,10,12,0,0,60,24,23,17,11,10,7,0,0,86,12,28,22,3,8,7,6,0,89,0,39,37,22,21,18,0,0,136,0,18,54,41,26,16,0,0,162,0,7,49,35,19,10,0,0,117,0,4,37,23
210041541,3,0,0,0,4,0,11,0,0,5,3,5,0,3,0,19,0,4,6,7,6,3,3,0,24,0,3,8,12,8,3,3,0,39,0,3,20,8,7,8,0,0,51,0,3,18,14,11,6,0,0,51,0,0,6,8,16,11,4,0,37,0,0,9,15,10,3,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,16,85,67,65,35,21,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,11,3,0,3,0,0,0,0,0,16,6,6,6,0,0,4,0,0,14,4,6,3,0,3,3,0,0,15,0,3,7,8,4,5,0,0,23,0,0,7,6,3,3,4,0,22,0,0,5,0,3,0,0,0,19,0,0,9,0
210051242,21,8,7,10,0,0,58,0,11,23,17,17,11,3,0,88,0,14,52,68,23,28,5,5,189,0,31,129,105,61,45,18,0,383,0,38,194,113,67,56,7,0,481,0,6,249,150,119,61,12,0,608,0,6,150,130,94,66,18,0,468,0,0,145,236,150,107,22,0,667,0,0,10,26,15,11,0,0,60,0,5,7,16,28,20,10,0,77,0,0,0,0,4,6,0,0,11,15,141,996,891,596,436,104,8,3191,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4,0,0,12,3,0,4,7,3,5,0,0,23,0,8,10,4,7,3,0,0,41,9,15,12,10,8,5,0,0,57,0,16,12,13,9,10,4,0,63,0,12,46,32,8,12,7,0,112,0,14,65,35,31,19,0,0,173,0,6,42,33,49,25,3,0,158,0,4,37,37
210051243,19,11,12,8,0,0,57,0,8,36,19,13,7,4,4,91,3,27,76,29,20,20,6,0,175,0,23,147,65,35,31,11,3,319,0,30,180,90,51,25,10,0,386,0,8,154,109,72,43,7,0,392,0,5,102,130,79,43,7,0,366,0,6,153,304,237,118,27,0,839,0,5,7,38,38,10,4,0,97,0,0,11,33,38,19,8,0,107,0,0,11,3,5,10,0,0,31,10,137,913,854,607,349,89,8,2962,0,0,6,7,4,5,0,0,26,10,0,3,4,4,4,4,0,19,8,7,13,7,8,4,0,0,47,10,14,22,16,14,14,9,0,91,24,42,25,29,19,15,7,0,164,49,72,50,36,29,27,4,3,262,29,128,137,91,66,43,5,0,498,18,135,288,184,153,106,31,0,909,13,105,330,241,218,143,34,0,1091,0,39,207,198,171,155,18,0,785,0,21,146,166
210051245,4,6,3,4,0,0,20,0,0,7,7,7,4,0,0,23,0,4,17,16,3,12,6,0,60,0,9,33,14,14,18,0,0,83,0,14,48,24,14,11,0,0,104,0,0,37,22,9,8,3,0,90,0,0,20,33,20,16,5,0,99,0,0,24,44,36,24,0,0,123,0,0,6,4,9,3,3,0,21,0,0,8,4,11,4,0,0,30,0,0,0,0,0,0,0,0,7,0,37,204,184,135,109,18,3,704,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,0,0,15,0,9,8,6,7,5,0,0,35,7,3,5,8,5,10,0,0,28,8,7,12,7,3,3,0,0,50,0,8,20,7,4,0,0,0,45,0,9,17,11,8,15,0,0,61,0,0,21,15,11,3,4,0,58,0,0,18,11
210051246,4,6,3,3,0,0,13,0,0,0,3,4,0,3,0,16,0,4,12,9,6,4,0,0,36,0,7,22,9,10,8,4,0,63,0,0,49,16,10,11,0,0,89,0,0,45,22,13,13,0,0,98,0,0,20,22,21,16,5,0,75,0,0,19,37,32,31,5,0,124,0,0,0,3,4,0,0,0,13,0,0,0,12,6,3,0,0,24,0,0,0,0,0,4,0,0,5,7,17,184,149,120,110,24,4,613,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,0,0,7,0,0,3,4,3,0,0,0,13,0,4,3,7,3,0,0,0,18,9,7,5,4,3,3,3,0,42,3,20,11,13,7,3,0,0,57,0,14,17,8,9,6,0,0,56,0,12,40,15,11,5,3,0,89,0,10,19,13,11,7,0,0,64,0,8,18,18
210051247,0,5,3,0,0,0,11,0,0,0,0,3,4,0,0,9,0,0,5,10,3,3,0,0,23,0,0,5,3,6,7,3,0,24,0,0,8,7,6,3,0,0,29,0,0,10,5,0,9,0,0,30,0,0,10,9,3,3,0,0,20,0,0,0,4,12,4,4,0,24,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,59,46,40,38,10,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,9,0,0,0,0,5,5,0,0,11,3,0,0,9,6,0,0,0,15,0,0,5,6,4,0,0,0,8,0,6,6,6,3,6,0,0,24,0,0,6,0,0,4,0,0,12,0,4,0,8,0,0,0,0,6,0,0,8,0
